日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/06/03,422216.0,7511168,17.9,17.9,17.7,17.75,-0.25,197.0
102/06/04,1096407.0,19665085,17.8,18.1,17.8,18.0,0.25,262.0
102/06/05,1162096.0,20891960,18.0,18.1,17.8,17.9,-0.1,497.0
102/06/06,459619.0,8237796,17.8,18.05,17.8,17.95,0.05,159.0
102/06/07,1718226.0,30929875,17.85,18.15,17.75,18.05,0.1,455.0
102/06/10,2925045.0,52664104,18.1,18.1,17.9,18.05,0.0,207.0
102/06/11,974061.0,17420239,18.05,18.05,17.8,18.0,-0.05,291.0
102/06/13,581954.0,10344434,17.85,17.95,17.65,17.7,-0.3,289.0
102/06/14,711333.0,12496593,17.7,17.95,17.25,17.55,-0.15,279.0
102/06/17,535150.0,9377839,17.45,17.65,17.4,17.6,0.05,252.0
102/06/18,303831.0,5349228,17.6,17.7,17.5,17.6,0.0,168.0
102/06/19,329479.0,5788126,17.6,17.65,17.5,17.55,-0.05,169.0
102/06/20,405282.0,7090655,17.45,17.55,17.45,17.45,-0.1,180.0
102/06/21,2909123.0,50378884,17.2,17.55,16.85,16.85,-0.6,384.0
102/06/24,3447097.0,59147815,16.9,17.5,16.9,17.3,0.45,352.0
102/06/25,463180.0,7867287,17.2,17.3,16.85,16.9,-0.4,203.0
102/06/26,380200.0,6460635,17.05,17.15,16.8,16.95,0.05,141.0
102/06/27,327748.0,5564751,17.0,17.05,16.9,16.9,-0.05,155.0
102/06/28,514246.0,8717667,17.05,17.05,16.85,17.05,0.15,147.0
