日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/05/02,354836.0,10371443,28.9,29.45,28.9,29.45,0.55,201.0
103/05/05,389871.0,11369618,29.5,29.7,29.0,29.05,-0.4,173.0
103/05/06,117966.0,3427763,29.05,29.15,29.0,29.0,-0.05,71.0
103/05/07,300311.0,8634721,29.0,29.1,28.65,28.8,-0.2,207.0
103/05/08,201340.0,5835718,28.8,29.1,28.8,29.1,0.3,108.0
103/05/09,242870.0,7002628,29.1,29.1,28.7,28.75,-0.35,127.0
103/05/12,428339.0,12243809,29.0,29.0,28.15,28.35,-0.4,179.0
103/05/13,612661.0,17368915,28.5,28.65,28.2,28.3,-0.05,272.0
103/05/14,282139.0,8078819,28.3,28.95,28.15,28.8,0.5,193.0
103/05/15,96019.0,2770645,28.8,28.95,28.75,28.85,0.05,73.0
103/05/16,144557.0,4149353,28.85,28.85,28.6,28.8,-0.05,77.0
103/05/19,147636.0,4222872,28.8,28.8,28.4,28.55,-0.25,120.0
103/05/20,123792.0,3533239,28.55,28.65,28.5,28.5,-0.05,91.0
103/05/21,158953.0,4528359,28.4,28.7,28.4,28.45,-0.05,132.0
103/05/22,607707.0,17714007,28.9,29.35,28.9,29.35,0.9,374.0
103/05/23,428179.0,12608341,29.35,29.6,29.3,29.45,0.1,195.0
103/05/26,525113.0,15339827,29.7,29.7,29.0,29.25,-0.2,276.0
103/05/27,140139.0,4087040,29.25,29.3,29.1,29.3,0.05,107.0
103/05/28,369994.0,10728421,29.3,29.3,28.85,29.0,-0.3,195.0
103/05/29,366218.0,10749944,29.25,29.5,28.95,29.5,0.5,249.0
103/05/30,341601.0,9952494,29.1,29.5,29.0,29.0,-0.5,210.0
