日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/04/01,233366.0,4628504,19.8,19.95,19.75,19.75,0.05,138.0
108/04/02,111584.0,2209929,19.9,19.9,19.75,19.8,0.05,84.0
108/04/03,203265.0,4023843,19.85,19.85,19.75,19.85,0.05,132.0
108/04/08,163502.0,3245185,19.85,19.9,19.8,19.9,0.05,113.0
108/04/09,394166.0,7783923,19.8,19.85,19.7,19.8,-0.1,194.0
108/04/10,175903.0,3474836,19.85,19.85,19.7,19.75,-0.05,134.0
108/04/11,143694.0,2850471,19.8,19.9,19.8,19.85,0.1,87.0
108/04/12,107066.0,2125404,19.9,19.9,19.8,19.9,0.05,75.0
108/04/15,268281.0,5332371,19.9,19.95,19.8,19.9,0.0,147.0
108/04/16,264476.0,5255269,19.9,19.95,19.8,19.85,-0.05,102.0
108/04/17,214623.0,4268493,19.85,19.95,19.8,19.95,0.1,165.0
108/04/18,183050.0,3626734,19.95,19.95,19.75,19.8,-0.15,125.0
108/04/19,123952.0,2457243,19.8,19.9,19.75,19.9,0.1,87.0
108/04/22,99559.0,1980722,19.8,19.95,19.8,19.95,0.05,56.0
108/04/23,108715.0,2165939,19.95,19.95,19.9,19.9,-0.05,62.0
108/04/24,81116.0,1613851,19.95,19.95,19.85,19.9,0.0,56.0
108/04/25,97371.0,1932363,19.9,19.9,19.8,19.85,-0.05,69.0
108/04/26,123253.0,2442408,19.85,19.85,19.75,19.85,0.0,81.0
108/04/29,112661.0,2237015,19.85,19.9,19.8,19.9,0.05,78.0
108/04/30,172737.0,3430424,19.95,19.95,19.8,19.9,0.0,73.0
