日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/09/03,210279.0,4286170,20.45,20.5,20.3,20.35,-0.15,105.0
107/09/04,1147700.0,23187035,20.35,20.4,20.15,20.2,-0.15,99.0
107/09/05,1042359.0,21057017,20.3,20.3,20.15,20.2,0.0,47.0
107/09/06,146711.0,2968573,20.2,20.3,20.15,20.2,0.0,103.0
107/09/07,240174.0,4850245,20.2,20.3,20.15,20.15,-0.05,138.0
107/09/10,402991.0,8086168,20.15,20.2,20.0,20.15,0.0,209.0
107/09/11,171540.0,3455001,20.15,20.2,20.05,20.2,0.05,94.0
107/09/12,143347.0,2888223,20.2,20.2,20.1,20.15,-0.05,61.0
107/09/13,242113.0,4910933,20.15,20.45,20.15,20.3,0.15,215.0
107/09/14,114070.0,2324025,20.3,20.45,20.3,20.4,0.1,79.0
107/09/17,67553.0,1372729,20.4,20.4,20.25,20.4,0.0,33.0
107/09/18,109491.0,2231466,20.4,20.5,20.3,20.4,0.0,76.0
107/09/19,335543.0,6850724,20.4,20.55,20.2,20.55,0.15,290.0
107/09/20,153028.0,3114963,20.55,20.55,20.25,20.25,-0.3,131.0
107/09/21,214975.0,4352738,20.3,20.4,20.15,20.25,0.0,170.0
107/09/25,40487.0,821785,20.3,20.35,20.25,20.3,0.05,43.0
107/09/26,103088.0,2094524,20.3,20.35,20.25,20.25,-0.05,65.0
107/09/27,155412.0,3146791,20.25,20.35,20.2,20.2,-0.05,88.0
107/09/28,228232.0,4612110,20.3,20.3,20.15,20.2,0.0,130.0
