日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/09/03,453087.0,6189682,13.45,13.75,13.45,13.75,0.5,183.0
101/09/04,253277.0,3465765,13.75,13.75,13.6,13.65,-0.1,92.0
101/09/05,154714.0,2111107,13.65,13.7,13.6,13.6,-0.05,78.0
101/09/06,102246.0,1390532,13.6,13.7,13.55,13.6,0.0,65.0
101/09/07,414971.0,5684754,13.75,13.8,13.6,13.65,0.05,130.0
101/09/10,619796.0,8664156,13.7,14.25,13.7,13.95,0.3,250.0
101/09/11,329232.0,4592845,14.0,14.05,13.85,13.85,-0.1,134.0
101/09/12,413467.0,5794785,13.9,14.15,13.9,14.0,0.15,171.0
101/09/13,560719.0,7987666,14.25,14.35,14.15,14.15,0.15,199.0
101/09/14,685447.0,9891582,14.4,14.6,14.25,14.4,0.25,341.0
101/09/17,1684105.0,25310693,14.4,15.3,14.4,14.9,0.5,654.0
101/09/18,438739.0,6422544,14.9,14.9,14.55,14.6,-0.3,257.0
101/09/19,2081847.0,31412741,14.6,15.3,14.6,15.15,0.55,674.0
101/09/20,1951608.0,29700070,15.4,15.5,15.0,15.1,-0.05,736.0
101/09/21,1013608.0,15152274,15.2,15.2,14.85,14.9,-0.2,408.0
101/09/24,757399.0,11347161,14.9,15.1,14.8,15.0,0.1,269.0
101/09/25,596970.0,8942352,15.1,15.15,14.9,14.9,-0.1,212.0
101/09/26,356252.0,5296176,14.85,14.95,14.8,14.85,-0.05,102.0
101/09/27,287727.0,4270970,14.8,14.9,14.8,14.8,-0.05,111.0
101/09/28,486046.0,7178526,14.85,14.9,14.7,14.8,0.0,186.0
