日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/10/03,996537.0,24905275,24.55,25.15,24.55,25.1,0.55,459.0
105/10/04,1289871.0,33178693,25.1,26.1,25.0,26.05,0.95,697.0
105/10/05,804443.0,20864494,26.1,26.15,25.7,25.95,-0.1,282.0
105/10/06,368144.0,9456819,25.85,25.85,25.55,25.6,-0.35,197.0
105/10/07,517773.0,13208249,25.5,25.95,25.0,25.9,0.3,256.0
105/10/11,843453.0,21263147,25.5,25.6,24.8,25.6,-0.3,354.0
105/10/12,361269.0,9243357,25.6,25.8,25.1,25.65,0.05,206.0
105/10/13,413732.0,10571198,25.65,25.95,25.25,25.4,-0.25,189.0
105/10/14,5957506.0,146425593,25.2,25.2,24.5,24.55,-0.85,449.0
105/10/17,329673.0,8164836,24.65,25.05,24.5,25.05,0.5,156.0
105/10/18,133115.0,3320357,24.7,25.15,24.65,24.95,-0.1,71.0
105/10/19,300597.0,7543779,25.1,25.2,24.95,25.15,0.2,233.0
105/10/20,299790.0,7500105,25.2,25.2,24.85,25.1,-0.05,160.0
105/10/21,1209383.0,29697737,25.0,25.0,24.4,24.4,-0.7,317.0
105/10/24,252618.0,6230437,24.75,24.8,24.5,24.55,0.15,127.0
105/10/25,411788.0,10240873,24.8,25.05,24.6,24.9,0.35,214.0
105/10/26,282349.0,6975301,24.7,24.9,24.6,24.9,0.0,171.0
105/10/27,216711.0,5332548,24.7,24.7,24.5,24.6,-0.3,129.0
105/10/28,201900.0,4951857,24.6,24.65,24.4,24.55,-0.05,142.0
105/10/31,90538.0,2223030,24.5,24.75,24.4,24.55,0.0,58.0
