日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/07/01,493509.0,8398403,17.0,17.1,16.9,17.1,0.05,176.0
102/07/02,736373.0,12490361,17.15,17.15,16.85,16.9,-0.2,296.0
102/07/03,709900.0,11915029,16.9,16.9,16.7,16.75,-0.15,222.0
102/07/04,558736.0,9325837,16.8,16.85,16.55,16.75,0.0,197.0
102/07/05,566859.0,9501347,16.8,16.85,16.7,16.75,0.0,211.0
102/07/08,496975.0,8297933,16.8,16.8,16.6,16.65,-0.1,160.0
102/07/09,946115.0,15784016,16.65,16.85,16.55,16.8,0.15,341.0
102/07/10,975867.0,16544894,16.8,17.1,16.8,16.95,0.15,341.0
102/07/11,902131.0,14888607,16.35,16.6,16.35,16.6,-0.34999999999999787,358.0
102/07/12,2095000.0,35884500,16.6,17.5,16.6,17.45,0.85,550.0
102/07/15,2683563.0,46657677,17.4,17.5,17.25,17.35,-0.1,457.0
102/07/16,752551.0,13033900,17.25,17.4,17.2,17.35,0.0,254.0
102/07/17,432518.0,7497605,17.3,17.4,17.3,17.3,-0.05,186.0
102/07/18,577701.0,10030775,17.5,17.5,17.3,17.4,0.1,177.0
102/07/19,477989.0,8296255,17.5,17.6,17.2,17.25,-0.15,179.0
102/07/22,399185.0,6927744,17.4,17.5,17.2,17.4,0.15,149.0
102/07/23,586150.0,10168188,17.4,17.4,17.3,17.35,-0.05,210.0
102/07/24,295510.0,5121193,17.35,17.4,17.25,17.3,-0.05,125.0
102/07/25,253874.0,4421253,17.3,17.5,17.3,17.5,0.2,123.0
102/07/26,483897.0,8540102,17.6,17.8,17.5,17.5,0.0,136.0
102/07/29,218998.0,3819610,17.5,17.55,17.35,17.35,-0.15,94.0
102/07/30,193394.0,3360864,17.4,17.5,17.3,17.35,0.0,98.0
102/07/31,186346.0,3235901,17.35,17.4,17.3,17.4,0.05,80.0
