日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/11/02,219240.0,5032138,23.0,23.1,22.85,23.0,0.05,159.0
104/11/03,315732.0,7295109,23.5,23.5,22.9,23.0,0.0,195.0
104/11/04,466893.0,10866923,23.0,23.4,23.0,23.2,0.2,254.0
104/11/05,250348.0,5808685,23.2,23.4,23.1,23.15,-0.05,115.0
104/11/06,169455.0,3853279,22.8,22.9,22.65,22.65,-0.5,113.0
104/11/09,163350.0,3669387,22.7,22.85,22.3,22.3,-0.35,104.0
104/11/10,456880.0,10341431,22.15,23.45,21.9,23.2,0.9,257.0
104/11/11,1185071.0,27768584,23.9,24.05,22.95,23.1,-0.1,604.0
104/11/12,232937.0,5313427,23.4,23.4,22.6,22.6,-0.5,166.0
104/11/13,176347.0,4002989,22.6,23.0,22.2,22.75,0.15,98.0
104/11/16,87691.0,2001686,22.8,23.2,22.6,22.85,0.1,76.0
104/11/17,113544.0,2621199,23.2,23.3,22.85,22.85,0.0,75.0
104/11/18,3132678.0,72045859,23.25,23.25,22.7,23.1,0.25,81.0
104/11/19,352728.0,8232159,23.2,23.5,23.15,23.4,0.3,251.0
104/11/20,514455.0,11882970,23.35,23.4,22.75,22.8,-0.6,155.0
104/11/23,234576.0,5397598,23.0,23.1,22.9,22.95,0.15,105.0
104/11/24,203572.0,4706373,23.0,23.3,23.0,23.1,0.15,119.0
104/11/25,280758.0,6477920,23.15,23.35,23.0,23.05,-0.05,133.0
104/11/26,301954.0,7013534,23.3,23.3,23.1,23.15,0.1,158.0
104/11/27,111300.0,2588208,23.3,23.35,23.15,23.15,0.0,64.0
104/11/30,152996.0,3518706,23.15,23.15,22.8,23.1,-0.05,79.0
