日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/09/02,109433.0,2050438,18.8,18.9,18.65,18.75,-0.05,78.0
108/09/03,59983.0,1127576,18.75,18.85,18.75,18.75,0.0,47.0
108/09/04,236273.0,4441343,18.75,18.95,18.7,18.95,0.2,158.0
108/09/05,59594.0,1124370,18.95,18.95,18.8,18.95,0.0,52.0
108/09/06,141372.0,2661088,18.9,18.9,18.75,18.8,-0.15,88.0
108/09/09,71373.0,1344360,18.85,18.85,18.8,18.8,0.0,57.0
108/09/10,109693.0,2063890,18.8,18.9,18.75,18.85,0.05,88.0
108/09/11,413671.0,7760308,18.85,18.9,18.7,18.7,-0.15,274.0
108/09/12,116321.0,2184680,18.7,18.85,18.7,18.85,0.15,81.0
108/09/16,143575.0,2709333,18.85,18.95,18.85,18.9,0.05,100.0
108/09/17,120654.0,2276472,18.9,18.9,18.85,18.9,0.0,66.0
108/09/18,287999.0,5445078,18.9,19.0,18.85,18.9,0.0,183.0
108/09/19,143972.0,2720970,18.9,19.0,18.8,18.85,-0.05,85.0
108/09/20,410497.0,7756990,18.85,18.95,18.8,18.85,0.0,155.0
108/09/23,115569.0,2176693,18.85,18.95,18.8,18.8,-0.05,78.0
108/09/24,160246.0,3011695,18.8,18.85,18.75,18.8,0.0,106.0
108/09/25,436457.0,8200141,18.75,18.85,18.7,18.8,0.0,145.0
108/09/26,254040.0,4753440,18.8,18.8,18.65,18.7,-0.1,160.0
108/09/27,515185.0,9587455,18.7,18.7,18.55,18.6,-0.1,260.0
