日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/01/05,415212.0,10709968,25.95,26.0,25.6,26.0,0.2,249.0
104/01/06,307342.0,7931635,25.9,25.9,25.7,25.75,-0.25,162.0
104/01/07,165991.0,4279616,25.7,25.85,25.7,25.85,0.1,82.0
104/01/08,304797.0,7914539,25.95,26.1,25.9,25.9,0.05,181.0
104/01/09,174384.0,4529742,25.95,26.05,25.95,25.95,0.05,124.0
104/01/12,421120.0,10955304,26.0,26.15,25.8,26.0,0.05,186.0
104/01/13,857109.0,22490562,26.0,26.55,25.85,26.4,0.4,439.0
104/01/14,2162204.0,59041783,26.7,28.0,26.45,27.55,1.15,1000.0
104/01/15,2460107.0,68460566,27.75,28.2,27.55,27.9,0.35,1071.0
104/01/16,2986570.0,82788774,28.1,28.25,26.85,26.85,-1.05,1277.0
104/01/19,857650.0,23104881,27.4,27.4,26.7,26.7,-0.15,475.0
104/01/20,479199.0,12896246,26.75,27.15,26.65,26.95,0.25,221.0
104/01/21,413364.0,11152904,27.0,27.05,26.9,27.0,0.05,223.0
104/01/22,639304.0,17354033,27.05,27.4,26.85,27.2,0.2,260.0
104/01/23,488155.0,13394420,27.5,27.55,27.25,27.4,0.2,200.0
104/01/26,375776.0,10189559,27.2,27.25,27.0,27.0,-0.4,199.0
104/01/27,235307.0,6389839,27.2,27.3,27.1,27.1,0.1,159.0
104/01/28,193669.0,5229863,26.85,27.15,26.85,27.1,0.0,109.0
104/01/29,200722.0,5409119,27.3,27.3,26.9,26.9,-0.2,101.0
104/01/30,174358.0,4707574,27.15,27.15,26.9,27.0,0.1,76.0
