日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/08/02,938439.0,14431564,15.45,15.5,15.3,15.3,-0.05,294.0
 99/08/03,680417.0,10410528,15.4,15.4,15.2,15.3,0.0,218.0
 99/08/04,1989505.0,30845314,15.3,15.8,15.2,15.8,0.5,598.0
 99/08/05,1040101.0,16097926,15.8,15.8,15.25,15.25,-0.55,340.0
 99/08/06,338402.0,5187826,15.4,15.45,15.25,15.3,0.05,141.0
 99/08/09,758210.0,11687964,15.5,15.55,15.35,15.45,0.15,265.0
 99/08/10,422702.0,6478639,15.5,15.55,15.2,15.2,-0.25,183.0
 99/08/11,646485.0,9707245,15.2,15.3,14.85,14.85,-0.35,241.0
 99/08/12,232026.0,3426175,14.75,14.85,14.7,14.8,-0.05,121.0
 99/08/13,287634.0,4274343,14.8,14.95,14.8,14.9,0.1,123.0
 99/08/16,827040.0,12597953,15.0,15.4,15.0,15.35,0.45,293.0
 99/08/17,5225272.0,83445469,15.5,16.4,15.25,16.25,0.9,1245.0
 99/08/18,1975395.0,31632648,16.3,16.3,15.8,15.95,-0.3,541.0
 99/08/19,3869417.0,64916979,17.05,17.05,16.45,16.5,0.55,1037.0
 99/08/20,2283747.0,38198790,16.7,16.95,16.05,16.9,0.4,667.0
 99/08/23,3820183.0,66007692,17.05,17.75,16.85,17.0,0.1,1072.0
 99/08/24,1289604.0,21767247,17.0,17.3,16.65,16.75,-0.25,484.0
 99/08/25,1268366.0,20489566,16.35,16.6,15.8,15.95,-0.8,432.0
 99/08/26,781218.0,12485258,15.95,16.2,15.85,16.0,0.05,230.0
 99/08/27,562610.0,8965733,16.0,16.15,15.85,15.85,-0.15,199.0
 99/08/30,1017007.0,16293255,16.0,16.25,15.85,16.0,0.15,249.0
 99/08/31,2118272.0,34631070,16.0,16.9,16.0,16.0,0.0,679.0
