日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/04/06,1320355.0,34645962,26.6,26.6,26.05,26.3,-0.2,960.0
112/04/07,806240.0,21189595,26.3,26.4,26.15,26.35,0.05,557.0
112/04/10,1000056.0,26317839,26.35,26.45,26.25,26.3,-0.05,735.0
112/04/11,1616690.0,43013019,26.4,26.8,26.4,26.6,0.3,875.0
112/04/12,2134583.0,56598251,26.6,26.85,26.35,26.75,0.15,1040.0
112/04/13,2036546.0,55111043,27.1,27.25,26.85,26.85,0.1,1389.0
112/04/14,1223177.0,32655867,27.0,27.0,26.55,26.65,-0.2,960.0
112/04/17,1496366.0,40261778,26.8,27.05,26.75,26.95,0.3,843.0
112/04/18,1090841.0,29253297,27.0,27.05,26.65,26.75,-0.2,540.0
112/04/19,2275532.0,61028811,26.8,27.25,26.5,27.1,0.35,892.0
112/04/20,3733784.0,101237288,27.2,27.3,26.9,27.05,-0.05,1555.0
112/04/21,3082946.0,83456881,27.1,27.65,26.55,26.8,-0.25,1578.0
112/04/24,3221430.0,87882548,26.95,27.45,26.95,27.3,0.5,1477.0
112/04/25,1955606.0,52962670,27.3,27.35,26.85,27.15,-0.15,1081.0
112/04/26,3283588.0,90539014,27.15,27.85,27.15,27.8,0.65,1585.0
112/04/27,2333555.0,63564939,27.65,27.65,27.05,27.35,-0.45,1399.0
112/04/28,12636163.0,356953282,27.65,29.0,27.5,28.3,0.95,4502.0
