日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/03/01,300481.0,6699951,22.35,22.45,22.2,22.3,-0.15,229.0
107/03/02,220677.0,4909146,22.3,22.3,22.1,22.25,-0.05,122.0
107/03/05,262621.0,5832431,22.25,22.3,22.15,22.2,-0.05,198.0
107/03/06,264116.0,5866509,22.2,22.35,22.05,22.15,-0.05,158.0
107/03/07,313172.0,6948156,22.2,22.25,22.15,22.15,0.0,166.0
107/03/08,200642.0,4450364,22.1,22.25,22.1,22.15,0.0,119.0
107/03/09,249516.0,5532852,22.15,22.3,22.1,22.3,0.15,190.0
107/03/12,452657.0,10057029,22.35,22.35,22.1,22.2,-0.1,240.0
107/03/13,330217.0,7368657,22.25,22.4,22.25,22.4,0.2,283.0
107/03/14,161415.0,3598173,22.35,22.35,22.25,22.3,-0.1,146.0
107/03/15,183818.0,4089148,22.3,22.4,22.2,22.3,0.0,146.0
107/03/16,6280899.0,138265614,22.3,22.4,22.0,22.0,-0.3,327.0
107/03/19,312604.0,6925126,22.3,22.3,22.05,22.2,0.2,168.0
107/03/20,186072.0,4133292,22.15,22.3,22.15,22.15,-0.05,134.0
107/03/21,298875.0,6626722,22.2,22.3,22.1,22.15,0.0,203.0
107/03/22,339996.0,7547055,22.15,22.3,22.1,22.15,0.0,143.0
107/03/23,215844.0,4751151,22.05,22.1,21.95,22.0,-0.15,118.0
107/03/26,225233.0,4947759,22.0,22.0,21.9,22.0,0.0,178.0
107/03/27,328322.0,7300107,22.15,22.3,22.15,22.25,0.25,226.0
107/03/28,197294.0,4372594,22.25,22.3,22.1,22.1,-0.15,144.0
107/03/29,233971.0,5177704,22.1,22.2,22.1,22.15,0.05,129.0
107/03/30,139535.0,3105200,22.2,22.35,22.15,22.25,0.1,102.0
107/03/31,155936.0,3472919,22.25,22.3,22.25,22.3,0.05,66.0
