日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/08/01,139749.0,2636002,18.9,18.9,18.8,18.85,-0.05,98.0
108/08/02,294276.0,5529966,18.85,18.85,18.75,18.8,-0.05,156.0
108/08/05,254735.0,4771941,18.75,18.8,18.7,18.75,-0.05,165.0
108/08/06,322001.0,5985466,18.6,18.7,18.55,18.7,-0.05,152.0
108/08/07,161623.0,3017862,18.7,18.75,18.6,18.65,-0.05,132.0
108/08/08,288583.0,5383876,18.65,18.75,18.6,18.75,0.1,77.0
108/08/12,236188.0,4398502,18.65,18.7,18.55,18.65,-0.1,118.0
108/08/13,73095.0,1362468,18.65,18.7,18.6,18.65,0.0,53.0
108/08/14,436449.0,8161793,18.75,18.75,18.65,18.7,0.05,94.0
108/08/15,286588.0,5359280,18.6,18.8,18.6,18.8,0.1,154.0
108/08/16,146783.0,2760964,18.8,18.9,18.75,18.8,0.0,85.0
108/08/19,136557.0,2582173,18.85,18.95,18.85,18.95,0.15,89.0
108/08/20,75386.0,1427923,18.95,19.0,18.85,18.95,0.0,58.0
108/08/21,174924.0,3306562,18.9,19.0,18.85,18.9,-0.05,121.0
108/08/22,70581.0,1336758,18.9,19.0,18.85,18.9,0.0,51.0
108/08/23,110846.0,2091843,18.95,18.95,18.8,18.9,0.0,65.0
108/08/26,74667.0,1395803,18.7,18.75,18.65,18.7,-0.2,64.0
108/08/27,692430.0,12899287,18.75,18.8,18.55,18.8,0.1,288.0
108/08/28,56412.0,1055499,18.8,18.8,18.65,18.75,-0.05,47.0
108/08/29,79872.0,1493059,18.75,18.75,18.65,18.65,-0.1,57.0
108/08/30,117015.0,2190330,18.65,18.8,18.65,18.8,0.15,73.0
