日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/03/01,369159.0,5531735,14.8,15.05,14.8,15.05,0.1,138.0
101/03/02,1795809.0,27606198,15.1,15.7,15.1,15.2,0.15,532.0
101/03/03,735012.0,11316426,15.2,15.65,15.2,15.3,0.1,283.0
101/03/05,1099437.0,17010142,15.3,15.55,15.25,15.55,0.25,274.0
101/03/06,669156.0,10169051,15.55,15.55,15.0,15.2,-0.35,261.0
101/03/07,422366.0,6352003,14.95,15.15,14.9,15.1,-0.1,157.0
101/03/08,3282405.0,50198828,15.1,15.4,15.05,15.2,0.1,690.0
101/03/09,509792.0,7734854,15.3,15.3,15.1,15.15,-0.05,204.0
101/03/12,480964.0,7253405,15.2,15.3,15.0,15.0,-0.15,169.0
101/03/13,279602.0,4232587,15.15,15.2,15.0,15.2,0.2,130.0
101/03/14,522438.0,7980079,15.3,15.35,15.15,15.2,0.0,233.0
101/03/15,319151.0,4862789,15.2,15.3,15.15,15.3,0.1,136.0
101/03/16,153673.0,2340973,15.35,15.35,15.2,15.25,-0.05,78.0
101/03/19,89190.0,1348207,15.15,15.15,15.05,15.1,-0.15,55.0
101/03/20,149724.0,2264978,15.2,15.2,15.0,15.15,0.05,65.0
101/03/21,155472.0,2343180,15.1,15.15,15.0,15.05,-0.1,112.0
101/03/22,163742.0,2475180,15.15,15.2,15.05,15.05,0.0,88.0
101/03/23,48933.0,736088,15.1,15.15,15.0,15.05,0.0,40.0
101/03/26,181490.0,2722997,15.05,15.1,14.95,15.0,-0.05,120.0
101/03/27,112797.0,1690644,15.15,15.15,14.9,14.95,-0.05,63.0
101/03/28,105143.0,1573983,14.95,15.0,14.9,14.95,0.0,67.0
101/03/29,373098.0,5418500,14.95,14.95,14.3,14.4,-0.55,139.0
101/03/30,113823.0,1635440,14.3,14.5,14.25,14.35,-0.05,70.0
