日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/06/01,151297.0,3931458,26.2,26.2,25.9,25.9,-0.3,126.0
106/06/02,107196.0,2777424,25.95,26.0,25.8,25.8,-0.1,106.0
106/06/03,129673.0,3350776,25.8,25.9,25.7,25.9,0.1,57.0
106/06/05,198499.0,5117167,25.9,25.9,25.65,25.75,-0.15,134.0
106/06/06,721312.0,18237623,25.7,25.7,24.95,25.45,-0.3,322.0
106/06/07,132193.0,3362847,25.45,25.45,25.4,25.45,0.0,99.0
106/06/08,149342.0,3790199,25.45,25.5,25.3,25.4,-0.05,70.0
106/06/09,158966.0,4017942,25.45,25.45,25.2,25.2,-0.2,109.0
106/06/12,188584.0,4717538,25.1,25.15,24.95,25.0,-0.2,128.0
106/06/13,219769.0,5491075,25.0,25.05,24.95,25.0,0.0,102.0
106/06/14,298126.0,7440170,25.15,25.15,24.85,24.9,-0.1,151.0
106/06/15,157446.0,3920750,24.85,24.95,24.85,24.9,0.0,81.0
106/06/16,565801.0,13689424,24.9,24.9,23.8,23.8,-1.1,222.0
106/06/19,467248.0,11375518,24.2,24.5,24.2,24.35,0.55,316.0
106/06/20,213850.0,5191971,24.35,24.4,24.2,24.4,0.05,161.0
106/06/21,178340.0,4379140,24.3,24.7,24.25,24.65,0.25,168.0
106/06/22,102195.0,2516380,24.6,24.65,24.6,24.6,-0.05,57.0
106/06/23,435209.0,10698324,24.6,24.65,24.5,24.6,0.0,159.0
106/06/26,236431.0,5868882,24.5,24.95,24.5,24.9,0.3,199.0
106/06/27,245899.0,6106493,24.9,24.9,24.7,24.8,-0.1,171.0
106/06/28,124523.0,3073564,24.8,24.8,24.6,24.8,0.0,93.0
106/06/29,66054.0,1639720,24.8,24.9,24.7,24.9,0.1,73.0
106/06/30,198936.0,4979700,24.7,25.2,24.7,25.1,0.2,135.0
