日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/09/01,3180417.0,124412396,39.0,39.45,38.3,39.25,0.55,2017.0
109/09/02,2507678.0,98285542,39.5,39.9,38.5,38.6,-0.65,1750.0
109/09/03,2078063.0,81185618,38.8,39.45,38.25,39.25,0.65,1225.0
109/09/04,1084599.0,42025511,38.4,39.0,38.2,39.0,-0.25,805.0
109/09/07,1204746.0,46973786,39.0,39.5,38.5,38.9,-0.1,792.0
109/09/08,1382231.0,52897961,38.85,38.85,37.65,37.95,-0.95,902.0
109/09/09,873706.0,33095428,37.8,38.35,37.3,38.2,0.25,566.0
109/09/10,1072101.0,40444819,38.2,38.2,37.4,37.4,-0.8,738.0
109/09/11,1877126.0,69525668,37.5,37.7,36.8,36.9,-0.5,859.0
109/09/14,738070.0,27437053,36.95,37.55,36.7,37.45,0.55,534.0
109/09/15,956314.0,36384245,37.55,38.35,37.3,38.05,0.6,750.0
109/09/16,487188.0,18485923,38.1,38.15,37.8,37.85,-0.2,316.0
109/09/17,955584.0,35871640,37.75,38.1,37.3,37.35,-0.5,796.0
109/09/18,932404.0,35018310,37.3,37.8,37.3,37.7,0.35,650.0
109/09/21,610290.0,23180552,38.1,38.3,37.65,37.9,0.2,428.0
109/09/22,805021.0,30110940,37.55,37.8,36.85,37.5,-0.4,667.0
109/09/23,1655306.0,60663917,37.3,37.4,36.4,36.45,-1.05,1258.0
109/09/24,1456220.0,52089790,36.45,36.45,35.4,35.5,-0.95,1078.0
109/09/25,623395.0,22326189,35.9,36.5,35.4,35.55,0.05,447.0
109/09/28,835352.0,30086150,36.2,36.4,35.7,35.7,0.15,687.0
109/09/29,991482.0,35616192,35.8,36.25,35.75,35.9,0.2,420.0
109/09/30,505579.0,18191058,36.25,36.25,35.8,35.8,-0.1,450.0
