日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/08/01,2268587.0,130229756,56.5,58.0,56.4,57.7,1.6,1404.0
106/08/02,3293716.0,187599567,57.7,57.9,56.6,57.0,-0.7,1782.0
106/08/03,1553446.0,87901722,57.0,57.2,56.3,56.3,-0.7,1169.0
106/08/04,3506556.0,199289041,56.1,57.5,56.0,57.4,1.1,2183.0
106/08/07,2384257.0,135931966,57.0,57.4,56.8,57.1,-0.3,1609.0
106/08/08,2630028.0,151293593,57.2,58.0,57.0,57.6,0.5,1594.0
106/08/09,2774050.0,159293850,57.9,58.2,56.8,56.8,-0.8,1637.0
106/08/10,2898921.0,162098180,56.8,56.9,55.6,55.7,-1.1,1637.0
106/08/11,1919790.0,106045807,55.0,55.6,54.8,55.1,-0.6,1127.0
106/08/14,2916871.0,157464369,55.5,55.5,53.4,53.6,-1.5,1724.0
106/08/15,2925268.0,158854730,54.0,55.3,53.8,54.3,0.7,1634.0
106/08/16,2061490.0,112650251,54.7,54.9,54.3,54.7,0.4,1336.0
106/08/17,2369417.0,130997215,54.9,56.0,54.3,55.2,0.5,1402.0
106/08/18,2046844.0,111605064,55.0,55.0,54.0,54.6,-0.6,1423.0
106/08/21,1987962.0,107673548,54.7,54.7,53.9,54.0,-0.6,1229.0
106/08/22,3805752.0,208347060,54.2,55.1,54.1,54.8,0.8,2143.0
106/08/23,2125016.0,115707364,55.0,55.0,54.1,54.3,-0.5,1217.0
106/08/24,1982699.0,108355195,54.6,54.8,54.2,54.7,0.4,1212.0
106/08/25,6965335.0,389815643,54.9,57.3,54.6,56.8,2.1,3511.0
106/08/28,2866692.0,160823152,56.5,56.5,55.8,56.0,-0.8,1586.0
106/08/29,1928812.0,106700760,56.0,56.2,55.0,55.0,-1.0,1123.0
106/08/30,1892780.0,105636340,55.2,56.2,55.2,56.0,1.0,1125.0
106/08/31,2166370.0,121111389,56.0,56.5,55.2,56.5,0.5,1484.0
