日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/02/07,530271.0,17068615,31.7,32.55,31.7,32.5,0.95,336.0
111/02/08,539864.0,17663994,32.5,32.95,32.5,32.85,0.35,457.0
111/02/09,388230.0,12744991,32.9,33.0,32.7,32.9,0.05,634.0
111/02/10,187486.0,6149887,32.8,32.95,32.65,32.85,-0.05,386.0
111/02/11,251073.0,8189988,32.6,32.75,32.5,32.55,-0.3,353.0
111/02/14,365112.0,11828007,32.55,32.65,32.2,32.6,0.05,278.0
111/02/15,182012.0,5951219,32.65,32.8,32.6,32.6,0.0,346.0
111/02/16,291543.0,9551447,32.8,32.9,32.65,32.85,0.25,650.0
111/02/17,563489.0,18640204,32.9,33.2,32.9,33.0,0.15,373.0
111/02/18,335644.0,11092510,32.75,33.2,32.75,33.2,0.2,241.0
111/02/21,647890.0,21623789,33.2,33.5,33.05,33.4,0.2,436.0
111/02/22,571824.0,18873532,33.3,33.35,32.75,32.9,-0.5,389.0
111/02/23,200351.0,6626710,32.9,33.25,32.85,33.0,0.1,169.0
111/02/24,632045.0,20719494,32.8,33.25,32.5,32.65,-0.35,538.0
111/02/25,487830.0,15893646,32.7,32.85,32.5,32.55,-0.1,423.0
