日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/06/03,551002.0,23600737,43.6,43.6,42.3,42.9,-0.8,424.0
108/06/04,515278.0,22190804,42.9,43.35,42.7,42.7,-0.2,363.0
108/06/05,747279.0,32040415,43.0,43.4,42.5,42.5,-0.2,437.0
108/06/06,631464.0,26737615,42.5,42.8,42.1,42.1,-0.4,488.0
108/06/10,1335564.0,55531074,42.15,42.4,41.15,41.35,-0.75,902.0
108/06/11,1341667.0,55212309,41.4,41.75,40.75,40.9,-0.45,821.0
108/06/12,1027818.0,42250015,40.95,41.6,40.45,41.6,0.7,711.0
108/06/13,368582.0,15391421,41.8,41.95,41.6,41.85,0.25,308.0
108/06/14,611747.0,25656265,41.85,42.15,41.7,41.7,-0.15,385.0
108/06/17,464785.0,19412670,41.7,42.05,41.45,41.95,0.25,402.0
108/06/18,2303028.0,99297909,43.05,43.85,42.65,43.0,1.05,1545.0
108/06/19,1835235.0,79346071,43.55,43.65,43.0,43.3,0.3,1297.0
108/06/20,1257948.0,54857485,43.5,43.8,43.25,43.55,0.25,833.0
108/06/21,1959218.0,86051322,43.7,44.15,43.45,44.1,0.55,1089.0
108/06/24,1139200.0,50606916,44.3,44.7,44.2,44.25,0.15,705.0
108/06/25,925116.0,40623104,44.35,44.4,43.6,44.0,-0.25,742.0
108/06/26,1224442.0,54218705,43.85,44.55,43.8,44.45,0.45,844.0
108/06/27,1198540.0,53684292,44.6,44.95,44.5,44.95,0.5,860.0
108/06/28,921234.0,41329044,45.1,45.15,44.4,44.9,-0.05,798.0
