日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/08/01,6265588.0,313855853,50.3,50.7,49.6,50.0,-0.2,4187.0
111/08/02,6615980.0,326737560,49.7,49.9,48.6,49.65,-0.35,4236.0
111/08/03,10393892.0,498665147,50.0,50.0,47.0,47.5,-2.15,6640.0
111/08/04,8928162.0,431853415,47.5,49.1,47.25,49.1,1.6,5000.0
111/08/05,6690069.0,327568182,49.1,49.65,48.55,48.9,-0.2,3898.0
111/08/08,7944845.0,386475264,48.4,49.45,47.7,49.1,0.2,4590.0
111/08/09,19911722.0,1012143329,48.8,52.0,48.7,51.2,2.1,10193.0
111/08/10,14519383.0,729453867,50.3,51.8,49.0,49.1,-2.1,8791.0
111/08/11,15368675.0,736195747,49.7,49.85,47.2,47.55,-1.55,8715.0
111/08/12,8785098.0,415644264,47.55,47.9,46.5,47.55,0.0,5047.0
111/08/15,9565488.0,467690587,48.0,49.8,47.9,49.6,2.05,6088.0
111/08/16,20052095.0,1000579237,50.2,51.1,48.6,50.1,0.5,11077.0
111/08/17,18392943.0,943490211,50.4,52.0,50.1,51.2,1.1,8836.0
111/08/18,19937689.0,1040308353,51.2,53.2,50.5,53.1,1.9,9999.0
111/08/19,12824936.0,675651475,53.2,53.8,51.6,52.1,-1.0,8055.0
111/08/22,3877872.0,201179927,52.2,52.7,51.3,51.5,-0.6,2655.0
111/08/23,4206008.0,215006839,51.0,51.7,50.2,51.5,0.0,2871.0
111/08/24,3562658.0,182794179,51.9,52.0,50.5,51.4,-0.1,2487.0
111/08/25,5913487.0,310264553,51.8,53.3,51.7,52.1,0.7,3828.0
111/08/26,15650661.0,838711513,53.0,55.5,52.5,52.8,0.7,9052.0
111/08/29,6717260.0,345056437,51.1,52.1,51.0,51.2,-1.6,3600.0
111/08/30,4348203.0,226780743,51.4,52.7,51.4,52.5,1.3,2422.0
111/08/31,11434307.0,615428455,52.9,54.7,52.1,54.6,2.1,6439.0
