日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/09/01,7282090.0,489495233,67.5,68.2,66.4,66.4,-1.5,5782.0
112/09/04,10371025.0,703431016,67.3,69.0,66.2,68.1,1.7,6734.0
112/09/05,6824095.0,462058568,68.0,68.9,66.8,68.0,-0.1,4844.0
112/09/06,4779127.0,324755318,68.4,68.5,67.3,67.9,-0.1,3072.0
112/09/07,7841984.0,535819663,68.1,69.4,67.4,67.4,-0.5,5061.0
112/09/08,24509121.0,1712028669,68.8,71.3,68.2,69.8,2.4,15355.0
112/09/11,23514865.0,1686599068,70.5,72.9,69.8,72.4,2.6,15330.0
112/09/12,28006547.0,2067311592,72.5,75.1,71.8,73.5,1.1,18555.0
112/09/13,59015248.0,4497891902,74.6,80.4,73.1,74.4,0.9,34399.0
112/09/14,31725935.0,2427015429,75.9,78.4,74.6,75.6,1.2,20213.0
112/09/15,17367243.0,1278916936,75.6,75.6,72.5,74.1,-1.5,10658.0
112/09/18,12563553.0,950976475,74.5,76.8,74.3,76.4,2.3,8234.0
112/09/19,30146903.0,2383363337,76.9,80.7,76.7,79.1,2.7,20442.0
112/09/20,25269604.0,2004393524,79.8,81.4,77.2,78.0,-1.1,16280.0
112/09/21,11246952.0,875959427,77.8,78.8,76.9,77.9,-0.1,7704.0
112/09/22,9603624.0,746109511,77.4,79.4,75.5,79.4,1.5,6435.0
112/09/25,10961490.0,866834460,79.6,79.8,78.1,78.8,-0.6,6832.0
112/09/26,12595839.0,997557728,80.0,80.9,77.9,78.3,-0.5,8480.0
112/09/27,6784517.0,534790870,77.9,79.8,77.9,78.8,0.5,4896.0
112/09/28,7697798.0,602698138,79.5,79.5,77.5,78.3,-0.5,4677.0
