日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/10/03,2809518.0,209515574,74.2,75.4,74.0,74.6,0.2,1771.0
105/10/04,1665977.0,124444178,75.3,75.3,74.4,74.9,0.3,1277.0
105/10/05,3522682.0,258935742,74.5,74.6,73.0,73.0,-1.9,2507.0
105/10/06,2639537.0,192662007,73.0,73.9,71.7,73.8,0.8,1904.0
105/10/07,2975253.0,216267929,74.6,74.6,71.7,72.0,-1.8,1853.0
105/10/11,4669904.0,341142336,72.3,74.0,71.9,73.9,1.9,3161.0
105/10/12,3498080.0,252463114,73.1,73.7,71.5,71.6,-2.3,2401.0
105/10/13,4125345.0,302270729,71.9,74.3,71.9,73.8,2.2,2464.0
105/10/14,6737633.0,503413719,73.8,76.8,73.8,73.8,0.0,4069.0
105/10/17,1566800.0,115296639,74.0,74.5,72.7,73.6,-0.2,1096.0
105/10/18,3105148.0,230586553,74.6,75.2,73.2,74.5,0.9,1821.0
105/10/19,1693945.0,125355153,75.0,75.0,73.6,73.6,-0.9,1290.0
105/10/20,1692427.0,125135003,73.9,74.8,73.4,74.1,0.5,1181.0
105/10/21,2466970.0,179685715,73.5,73.8,72.3,73.0,-1.1,1746.0
105/10/24,1917213.0,138757036,73.1,73.4,72.0,72.2,-0.8,1233.0
105/10/25,1339261.0,97097911,72.5,73.2,71.9,72.5,0.3,983.0
105/10/26,1310215.0,94056167,72.2,72.3,71.1,71.9,-0.6,989.0
105/10/27,1715800.0,125981850,71.9,74.2,71.9,73.4,1.5,1171.0
105/10/28,970695.0,70227527,73.0,73.0,72.0,72.0,-1.4,753.0
105/10/31,1038730.0,75607329,72.0,73.4,71.6,73.4,1.4,755.0
