日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/12/03,2658336.0,107737458,40.3,41.2,39.9,40.4,0.8,1690.0
107/12/04,2168144.0,88928215,40.6,41.65,40.4,41.1,0.7,1427.0
107/12/05,1104123.0,44365280,40.4,40.7,40.0,40.1,-1.0,796.0
107/12/06,1550759.0,61017143,40.1,40.15,38.6,38.8,-1.3,1070.0
107/12/07,919700.0,35820100,39.0,39.5,38.6,39.05,0.25,552.0
107/12/10,1083457.0,41047569,38.5,38.9,37.4,37.5,-1.55,630.0
107/12/11,703100.0,26482350,37.8,38.15,37.25,37.5,0.0,493.0
107/12/12,606107.0,23107702,37.8,38.45,37.75,38.35,0.85,389.0
107/12/13,1712585.0,64609630,38.45,38.6,37.5,37.75,-0.6,1171.0
107/12/14,999002.0,36972124,37.75,37.8,36.8,36.95,-0.8,670.0
107/12/17,535478.0,19968876,37.0,37.5,37.0,37.25,0.3,349.0
107/12/18,346127.0,12825898,36.95,37.25,36.9,37.1,-0.15,267.0
107/12/19,1274303.0,48155076,37.1,38.2,37.1,37.95,0.85,949.0
107/12/20,1006357.0,37582200,37.75,37.75,37.05,37.1,-0.85,687.0
107/12/21,618842.0,22879290,37.1,37.45,36.45,37.2,0.1,407.0
107/12/22,112201.0,4171996,37.5,37.5,37.05,37.05,-0.15,93.0
107/12/24,201452.0,7496718,37.45,37.45,37.05,37.2,0.15,150.0
107/12/25,506225.0,18490930,36.9,36.9,36.25,36.6,-0.6,345.0
107/12/26,395524.0,14562780,37.0,37.25,36.3,36.65,0.05,324.0
107/12/27,428288.0,15929276,37.3,37.55,36.85,36.85,0.2,321.0
107/12/28,165909.0,6111156,37.0,37.0,36.7,36.85,0.0,132.0
