日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,1699882.0,68800919,41.6,41.65,39.6,40.9,-1.7,1101.0
109/02/04,1055535.0,43656902,41.2,41.75,41.1,41.1,0.2,797.0
109/02/05,972172.0,40212994,41.4,41.7,41.1,41.3,0.2,631.0
109/02/06,655960.0,27364817,41.7,41.9,41.5,41.9,0.6,523.0
109/02/07,864005.0,35539652,41.9,41.9,40.9,40.95,-0.95,625.0
109/02/10,354250.0,14347594,40.5,40.7,40.05,40.5,-0.45,255.0
109/02/11,524397.0,21357425,40.65,41.0,40.55,40.85,0.35,327.0
109/02/12,763718.0,31557946,41.0,41.65,40.9,41.5,0.65,526.0
109/02/13,668444.0,27933911,41.9,42.0,41.55,41.6,0.1,451.0
109/02/14,1126498.0,47437135,42.15,42.3,41.7,42.25,0.65,884.0
109/02/17,543078.0,22729092,42.25,42.25,41.6,41.65,-0.6,393.0
109/02/18,255424.0,10668820,41.6,42.0,41.6,41.65,0.0,155.0
109/02/19,1025683.0,42420300,41.8,41.85,41.2,41.3,-0.35,800.0
109/02/20,589113.0,24404854,41.6,41.8,41.2,41.3,0.0,432.0
109/02/21,397561.0,16447215,41.3,41.8,41.15,41.2,-0.1,313.0
109/02/24,457666.0,18642920,40.9,40.9,40.65,40.7,-0.5,283.0
109/02/25,596363.0,24086521,40.6,40.6,40.25,40.5,-0.2,414.0
109/02/26,937992.0,37735324,40.3,40.45,40.15,40.15,-0.35,592.0
109/02/27,1626551.0,64355367,40.15,40.2,38.85,38.95,-1.2,1133.0
