日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/11/01,301308.0,10207487,34.05,34.05,33.8,33.95,0.15,178.0
110/11/02,244547.0,8315711,34.15,34.2,33.8,33.85,-0.1,191.0
110/11/03,611336.0,20951586,34.1,34.45,34.1,34.35,0.5,502.0
110/11/04,629547.0,21446227,34.5,34.5,33.9,33.9,-0.45,485.0
110/11/05,584182.0,19719467,33.9,34.0,33.65,33.7,-0.2,473.0
110/11/08,498139.0,16827194,33.8,33.9,33.65,33.75,0.05,330.0
110/11/09,360761.0,12164300,33.95,33.95,33.65,33.7,-0.05,308.0
110/11/10,490625.0,16595188,33.7,34.1,33.65,33.7,0.0,346.0
110/11/11,522504.0,17584292,33.7,33.8,33.6,33.6,-0.1,375.0
110/11/12,409413.0,13783729,33.65,33.85,33.6,33.65,0.05,307.0
110/11/15,825025.0,27692945,33.6,33.8,33.5,33.55,-0.1,398.0
110/11/16,968664.0,32565537,33.65,33.85,33.5,33.55,0.0,725.0
110/11/17,1034771.0,34767341,33.75,33.8,33.55,33.7,0.15,634.0
110/11/18,916262.0,30784769,33.75,33.85,33.5,33.5,-0.2,670.0
110/11/19,1048990.0,35002228,33.5,33.6,33.25,33.25,-0.25,598.0
110/11/22,547674.0,18192908,33.25,33.65,33.05,33.65,0.4,334.0
110/11/23,622076.0,20691816,33.7,33.7,33.2,33.2,-0.45,505.0
110/11/24,1351940.0,44642495,33.15,33.25,32.9,32.95,-0.25,910.0
110/11/25,419640.0,13873728,33.2,33.2,32.95,33.05,0.1,268.0
110/11/26,780523.0,25578809,33.05,33.05,32.7,32.7,-0.35,522.0
110/11/29,741593.0,24151776,32.95,33.0,32.35,33.0,0.3,482.0
110/11/30,866983.0,28477686,32.75,33.25,32.65,32.7,-0.3,552.0
