日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/03/01,4768074.0,236284843,49.5,50.0,49.2,49.55,0.05,2993.0
105/03/02,6655520.0,323937499,50.0,50.0,48.1,48.2,-1.35,3369.0
105/03/03,4585039.0,218899295,48.2,48.4,47.1,47.7,-0.5,2576.0
105/03/04,4380933.0,210978684,47.9,48.7,47.7,48.0,0.3,2458.0
105/03/07,6177392.0,290402826,48.5,48.5,46.2,46.4,-1.6,2939.0
105/03/08,9165511.0,413775065,46.5,46.55,44.55,45.35,-1.05,4476.0
105/03/09,6556216.0,299984073,45.6,46.15,44.85,45.5,0.15,3007.0
105/03/10,4320288.0,197463354,45.85,46.35,44.7,45.7,0.2,2081.0
105/03/11,3617698.0,165698692,45.5,46.2,45.35,46.2,0.5,2011.0
105/03/14,3885279.0,178799020,46.55,46.6,45.75,45.8,-0.4,1510.0
105/03/15,7184008.0,332977366,45.95,47.05,45.5,46.3,0.5,3165.0
105/03/16,12575943.0,599353353,47.25,48.4,46.5,47.95,1.65,6308.0
105/03/17,8549002.0,410068987,48.8,49.3,47.0,47.0,-0.95,4538.0
105/03/18,3746811.0,177401873,46.85,47.9,46.7,47.7,0.7,2021.0
105/03/21,2157433.0,102637186,48.0,48.15,47.2,47.25,-0.45,1265.0
105/03/22,3020152.0,142085730,47.25,47.8,46.65,46.95,-0.3,1880.0
105/03/23,2680340.0,123986482,47.0,47.45,45.85,45.85,-1.1,1620.0
105/03/24,2844196.0,132017117,45.2,46.95,45.2,46.9,1.05,1721.0
105/03/25,1821259.0,84728003,47.0,47.05,46.1,46.6,-0.3,1038.0
105/03/28,1510165.0,70279752,46.5,47.15,46.05,46.1,-0.5,774.0
105/03/29,2124733.0,97131824,45.7,46.5,45.25,45.6,-0.5,1333.0
105/03/30,7320801.0,348762944,46.1,48.3,46.0,48.25,2.65,3805.0
105/03/31,5290701.0,254056695,48.4,48.4,47.3,48.35,0.1,2701.0
