日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/12/01,2341572.0,91725924,38.85,39.6,38.75,39.1,0.45,1289.0
104/12/02,3721607.0,145315328,39.2,39.55,38.75,38.75,-0.35,1837.0
104/12/03,5812336.0,230204327,38.6,40.0,38.6,39.75,1.0,3114.0
104/12/04,5054926.0,201130687,40.0,40.5,39.3,39.3,-0.45,2969.0
104/12/07,2588476.0,101045695,39.4,39.6,38.75,38.75,-0.55,1567.0
104/12/08,2424592.0,94504554,39.0,39.4,38.8,38.8,0.05,1284.0
104/12/09,3578188.0,136767119,39.0,39.1,37.85,37.9,-0.9,1918.0
104/12/10,4550716.0,172307667,38.5,38.75,37.15,37.55,-0.35,2607.0
104/12/11,4019054.0,151171222,37.5,38.15,36.5,36.6,-0.95,2516.0
104/12/14,6741837.0,241695473,36.3,36.5,35.0,35.0,-1.6,2923.0
104/12/15,8686886.0,322574145,35.7,38.2,35.7,37.4,2.4,4368.0
104/12/16,8769161.0,341222384,38.45,39.5,38.2,38.55,1.15,4024.0
104/12/17,4410285.0,172959288,39.45,39.75,38.85,38.85,0.3,2124.0
104/12/18,4593918.0,180782159,38.85,39.7,38.2,39.6,0.75,2544.0
104/12/21,4258790.0,170252605,39.5,40.4,39.3,39.9,0.3,2317.0
104/12/22,3301450.0,130276250,40.0,40.4,38.85,38.9,-1.0,1926.0
104/12/23,2935246.0,114618413,39.1,39.35,38.7,38.75,-0.15,1784.0
104/12/24,1854980.0,72204570,39.2,39.5,38.65,38.8,0.05,1231.0
104/12/25,4254566.0,169319519,39.05,40.2,38.85,39.9,1.1,2378.0
104/12/28,3646997.0,146282275,40.1,40.5,39.8,40.0,0.1,1913.0
104/12/29,16521505.0,680662230,40.35,41.95,40.0,40.5,0.5,7927.0
104/12/30,4282515.0,174502167,41.4,41.4,40.15,40.55,0.05,2606.0
104/12/31,3656814.0,146208747,40.5,40.75,39.2,40.5,-0.05,1905.0
