日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/01/02,1154690.0,67022508,58.0,58.4,57.8,58.1,0.5,879.0
107/01/03,1405838.0,81622929,58.4,58.6,57.8,57.8,-0.3,872.0
107/01/04,1338188.0,77383142,58.1,58.1,57.6,57.7,-0.1,559.0
107/01/05,1395263.0,80790000,57.9,58.3,57.4,58.3,0.6,960.0
107/01/08,4386442.0,259874453,58.7,60.0,58.5,58.5,0.2,2338.0
107/01/09,2657301.0,152718443,58.3,58.5,57.0,57.0,-1.5,1738.0
107/01/10,1405140.0,80242088,57.1,57.5,56.7,57.1,0.1,825.0
107/01/11,1346078.0,76379133,57.4,57.4,56.2,56.3,-0.8,859.0
107/01/12,1635356.0,92151011,56.3,56.9,56.0,56.2,-0.1,1081.0
107/01/15,2463261.0,136504005,56.3,56.5,54.6,55.3,-0.9,1450.0
107/01/16,1851221.0,103844159,55.8,56.5,55.7,56.4,1.1,1024.0
107/01/17,1587669.0,90370364,56.5,57.4,56.4,57.2,0.8,1103.0
107/01/18,1297557.0,73826233,57.4,57.5,56.6,56.8,-0.4,830.0
107/01/19,945856.0,53578633,56.8,57.0,56.4,56.9,0.1,611.0
107/01/22,3328656.0,186720161,56.6,56.6,55.7,56.1,-0.8,1924.0
107/01/23,2324395.0,129242440,56.1,56.2,55.3,55.4,-0.7,1292.0
107/01/24,1851600.0,102829337,55.6,56.1,55.0,56.0,0.6,1219.0
107/01/25,1019457.0,56606952,56.1,56.1,55.2,55.3,-0.7,692.0
107/01/26,3383150.0,186170600,55.4,55.8,54.7,55.0,-0.3,2211.0
107/01/29,1868089.0,102132256,55.0,55.2,54.5,54.7,-0.3,1275.0
107/01/30,5262369.0,280321357,54.5,54.6,52.5,52.7,-2.0,2703.0
107/01/31,2283005.0,121644461,52.8,53.9,52.7,53.7,1.0,1496.0
