日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/05/02,2850793.0,1222263831,427.0,432.0,426.5,427.5,-2.5,2925.0
113/05/03,2285854.0,985107786,431.5,435.0,428.5,429.0,1.5,2559.0
113/05/06,4435448.0,1965992782,433.5,451.5,433.0,448.5,19.5,5833.0
113/05/07,7667172.0,3530137399,452.5,466.0,451.5,460.0,11.5,8676.0
113/05/08,5157165.0,2356869737,456.0,461.5,452.5,458.5,-1.5,4606.0
113/05/09,8520377.0,4056874325,460.5,483.0,460.0,475.0,16.5,10778.0
113/05/10,4807279.0,2250958557,473.0,474.5,464.0,470.5,-4.5,7659.0
113/05/13,3221794.0,1499920845,473.0,476.0,459.0,466.0,-4.5,9306.0
113/05/14,22311557.0,11355280488,510.0,512.0,495.5,512.0,46.0,20043.0
113/05/15,11119531.0,5610290180,513.0,517.0,495.5,498.0,-14.0,19975.0
113/05/16,10300118.0,5271145358,505.0,520.0,500.0,516.0,18.0,12112.0
113/05/17,6650888.0,3391198510,510.0,516.0,502.0,516.0,0.0,7662.0
