日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/02/01,1772185.0,789068320,447.0,448.0,442.0,447.0,1.5,2041.0
113/02/02,3390674.0,1537839163,451.0,458.0,450.0,455.0,8.0,3388.0
113/02/05,2823235.0,1275735945,450.5,455.0,448.5,452.0,-3.0,3115.0
113/02/15,5895947.0,2729606558,464.0,467.0,457.0,464.0,12.0,6365.0
113/02/16,7291033.0,3505703156,462.5,488.0,462.0,479.5,15.5,8270.0
113/02/19,3367519.0,1595853540,482.5,482.5,467.5,477.5,-2.0,6358.0
113/02/20,2503534.0,1183777617,475.5,479.0,470.0,473.0,-4.5,3200.0
113/02/21,3447211.0,1634157352,476.0,487.0,466.0,469.0,-4.0,4015.0
113/02/22,3317620.0,1552667015,473.0,477.0,462.5,469.0,0.0,3452.0
113/02/23,3616173.0,1729746294,473.0,482.5,473.0,474.0,5.0,4307.0
113/02/26,2568802.0,1205279763,472.0,473.5,464.5,470.5,-3.5,4449.0
113/02/27,7832359.0,3578121818,461.5,462.0,452.0,454.5,-16.0,8368.0
113/02/29,6920805.0,3146511936,450.0,462.5,448.0,455.0,0.5,4891.0
