日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/03/01,2050231.0,566244574,279.5,279.5,274.5,274.5,-3.0,1265.0
106/03/02,1721365.0,478796425,278.0,279.0,276.5,278.5,4.0,1228.0
106/03/03,1814896.0,506496938,278.5,280.0,277.0,279.0,0.5,1135.0
106/03/06,1314399.0,364027813,279.0,279.0,276.0,277.0,-2.0,516.0
106/03/07,2651250.0,734427538,277.0,278.0,276.0,278.0,1.0,612.0
106/03/08,2349827.0,652471052,280.0,280.0,276.5,276.5,-1.5,705.0
106/03/09,1608219.0,446517305,280.0,280.0,275.5,278.0,1.5,1195.0
106/03/10,1969571.0,550242738,280.0,282.0,277.5,279.0,1.0,1242.0
106/03/13,759832.0,212727628,281.0,281.0,279.0,280.0,1.0,590.0
106/03/14,3176395.0,902858750,281.0,287.5,279.5,287.5,7.5,2100.0
106/03/15,1211150.0,347187250,288.5,290.0,285.5,286.5,-1.0,900.0
106/03/16,1175754.0,338647644,288.0,289.5,287.0,288.0,1.5,909.0
106/03/17,1964698.0,563402765,288.0,289.0,285.0,287.0,-1.0,1061.0
106/03/20,680706.0,194131798,287.0,287.0,284.0,284.0,-3.0,587.0
106/03/21,1830550.0,526955851,285.0,289.0,285.0,289.0,5.0,1084.0
106/03/22,1495716.0,433298424,288.5,291.0,287.5,290.5,1.5,1110.0
106/03/23,861217.0,250723812,292.0,292.0,290.0,291.0,0.5,730.0
106/03/24,1219674.0,355597960,291.0,292.5,290.0,291.5,0.5,1072.0
106/03/27,4677486.0,1382624446,294.0,297.5,291.5,296.5,5.0,1522.0
106/03/28,2313382.0,686724368,297.5,298.0,295.5,297.0,0.5,1679.0
106/03/29,1688995.0,501270509,299.0,299.0,296.0,297.0,0.0,1303.0
106/03/30,1616383.0,480165868,298.0,298.0,296.0,297.5,0.5,1199.0
106/03/31,2194470.0,656545060,299.0,300.0,298.0,300.0,2.5,1427.0
