日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/08/01,14304331.0,5307856707,376.5,380.0,358.5,372.0,8.0,13010.0
112/08/02,9335975.0,3403690228,369.5,374.0,358.0,361.5,-10.5,10053.0
112/08/04,5878759.0,2116450684,361.5,365.0,352.0,362.0,0.5,6091.0
112/08/07,6863197.0,2526358907,361.5,376.0,357.5,370.5,8.5,6599.0
112/08/08,5672755.0,2097192090,370.5,376.0,360.5,376.0,5.5,5424.0
112/08/09,19003225.0,7244863709,389.5,389.5,372.0,379.0,3.0,15927.0
112/08/10,11470609.0,4177953371,370.0,373.0,352.5,368.5,-10.5,11979.0
112/08/11,6151011.0,2267028208,371.5,376.0,363.0,368.0,-0.5,5443.0
112/08/14,15408965.0,5750731466,363.0,380.0,362.5,371.0,3.0,12339.0
112/08/15,15382193.0,5937090521,380.0,390.0,380.0,385.0,14.0,13071.0
112/08/16,11353097.0,4361416153,379.5,389.5,377.0,389.5,4.5,9752.0
112/08/17,10536313.0,4086229102,386.0,393.5,382.5,393.5,4.0,10323.0
112/08/18,10155548.0,3946979517,399.0,399.0,379.0,384.0,-9.5,14135.0
112/08/21,7442927.0,2882171475,382.5,391.0,382.0,386.0,2.0,5872.0
112/08/22,12977548.0,5100899312,391.0,397.0,385.5,395.0,9.0,11483.0
112/08/23,21181190.0,8675449399,397.5,418.0,392.5,414.5,19.5,20242.0
112/08/24,22541137.0,9668742459,432.0,438.0,414.5,428.0,13.5,22465.0
112/08/25,13037054.0,5416258618,415.5,426.0,406.0,413.0,-15.0,21295.0
112/08/28,10157922.0,4099646523,414.0,415.5,394.0,405.0,-8.0,10325.0
112/08/29,5895941.0,2394218218,410.0,413.0,400.0,405.0,0.0,6650.0
112/08/30,6468799.0,2635455810,414.0,416.5,401.5,403.0,-2.0,6554.0
112/08/31,8575292.0,3430767532,398.5,403.0,396.0,402.5,-0.5,6721.0
