日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/09/01,857741.0,230296829,268.0,271.0,267.0,270.0,1.5,759.0
105/09/02,832678.0,226105560,270.0,272.5,269.0,271.5,1.5,736.0
105/09/05,485919.0,132925498,273.0,274.5,272.5,273.0,1.5,470.0
105/09/06,1089863.0,300450325,273.5,276.5,273.0,276.5,3.5,899.0
105/09/07,947318.0,260816814,277.0,278.0,273.0,274.5,-2.0,736.0
105/09/08,1865571.0,511962954,276.0,277.5,271.5,275.0,0.5,1413.0
105/09/09,495877.0,135110044,272.0,274.0,271.5,274.0,-1.0,367.0
105/09/10,559463.0,152084936,272.0,273.0,270.5,272.0,-2.0,348.0
105/09/12,943979.0,256121830,272.0,274.0,270.0,271.0,-1.0,747.0
105/09/13,1040471.0,279735929,270.0,271.0,267.0,269.0,-2.0,888.0
105/09/14,1157570.0,310124380,267.5,271.0,267.0,268.0,-1.0,710.0
105/09/19,2097235.0,580762433,275.0,280.0,274.0,279.5,11.5,1662.0
105/09/20,729416.0,201324900,277.0,278.0,275.0,275.5,-4.0,593.0
105/09/21,910863.0,251381688,276.0,278.0,274.5,278.0,2.5,813.0
105/09/22,819600.0,227243891,279.0,279.5,276.0,278.0,0.0,700.0
105/09/23,700850.0,194803950,278.0,279.0,276.5,278.5,0.5,603.0
105/09/26,749650.0,208381150,278.0,279.0,276.0,279.0,0.5,224.0
105/09/29,2609871.0,737452539,281.0,284.5,280.0,284.0,5.0,1895.0
105/09/30,1025408.0,287768122,282.5,284.0,279.5,279.5,-4.5,768.0
