日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/09/01,5255450.0,2114466056,408.0,409.0,399.0,400.0,-2.5,4719.0
112/09/04,3928069.0,1564990083,402.0,403.5,395.0,400.0,0.0,4020.0
112/09/05,6344661.0,2482178268,398.0,400.0,382.0,394.0,-6.0,7397.0
112/09/06,5454637.0,2185159695,397.0,407.5,395.0,403.5,9.5,5262.0
112/09/07,2955526.0,1182818536,403.5,403.5,398.0,401.0,-2.5,2947.0
112/09/08,2877719.0,1157483876,400.0,404.5,397.0,403.5,2.5,2949.0
112/09/11,9775338.0,3734779532,404.0,404.0,371.5,380.0,-23.5,11812.0
112/09/12,12868563.0,4696457315,373.5,377.5,360.5,363.5,-16.5,12401.0
112/09/13,5538912.0,2034073388,360.0,371.0,360.0,369.5,6.0,4945.0
112/09/14,3295189.0,1238592592,373.0,379.0,372.0,373.5,4.0,3666.0
112/09/15,6553047.0,2410389710,375.0,377.0,366.0,366.5,-7.0,4926.0
112/09/18,4494030.0,1617661727,364.0,364.0,357.0,359.5,-7.0,5210.0
112/09/19,2989736.0,1086286715,365.0,368.0,359.5,360.5,1.0,3072.0
112/09/20,2518714.0,912255645,363.5,366.0,359.5,360.5,0.0,2594.0
112/09/21,3792908.0,1349399849,357.5,360.0,353.5,355.0,-5.5,4348.0
112/09/22,3255712.0,1155977336,355.0,358.5,351.5,357.5,2.5,3202.0
112/09/25,2413712.0,865160344,357.0,360.5,354.0,359.5,2.0,2367.0
112/09/26,3462546.0,1238662811,360.5,361.0,354.0,358.0,-1.5,3245.0
112/09/27,3749069.0,1357656326,357.5,365.5,357.5,364.0,6.0,3404.0
112/09/28,2973796.0,1087806822,366.5,368.5,362.5,367.0,3.0,2569.0
