日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/07/01,3047527.0,1125010014,370.5,373.5,367.0,367.0,-4.5,3657.0
110/07/02,2784692.0,1027695104,368.5,372.0,367.0,371.0,4.0,1935.0
110/07/05,2277970.0,854862842,373.0,377.0,372.0,376.0,5.0,2388.0
110/07/06,1725473.0,649912709,378.0,378.0,375.5,376.0,0.0,1782.0
110/07/07,3024828.0,1093882483,376.0,379.5,375.5,379.0,3.0,1949.0
110/07/08,2254131.0,858421053,382.0,382.0,379.0,381.0,2.0,2030.0
110/07/09,4340260.0,1630154699,380.0,381.5,372.5,373.0,-8.0,4274.0
110/07/12,2432415.0,925699347,379.0,382.0,377.0,381.0,8.0,2438.0
110/07/13,3713239.0,1400981144,378.5,382.5,374.5,376.5,-4.5,3550.0
110/07/14,3007483.0,1117664797,378.5,379.0,376.0,379.0,2.5,2119.0
110/07/15,1667991.0,632010335,379.0,380.5,378.0,378.5,-0.5,1558.0
110/07/16,3262006.0,1208691564,377.0,378.5,374.0,376.0,-2.5,2717.0
110/07/19,2528664.0,936246288,374.0,374.0,371.0,372.0,-4.0,2881.0
110/07/20,2003629.0,743875111,370.5,373.5,370.0,371.0,-1.0,2115.0
110/07/21,2908939.0,1067718511,373.0,373.5,369.5,370.5,-0.5,2620.0
110/07/22,6398816.0,2340619907,368.0,372.0,365.0,365.5,-5.0,6709.0
110/07/23,10360160.0,3688482007,360.0,362.0,353.5,354.5,-11.0,12797.0
110/07/26,3982860.0,1403129945,354.5,357.5,351.0,354.5,0.0,4292.0
110/07/27,4405883.0,1571437205,352.0,359.5,351.5,359.0,4.5,3608.0
110/07/28,5061632.0,1799050910,358.5,358.5,353.0,353.5,-5.5,4508.0
110/07/29,6074852.0,2143169616,354.0,356.5,351.5,352.5,-1.0,4777.0
110/07/30,7315405.0,2576617142,354.0,357.0,351.0,351.0,-1.5,5954.0
