日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/03/01,2016857.0,558147114,277.0,279.0,275.0,276.0,-2.0,2231.0
112/03/02,1589712.0,444551630,277.5,282.0,276.5,281.0,5.0,1768.0
112/03/03,1193193.0,338248093,282.5,284.5,282.0,284.0,3.0,1747.0
112/03/06,1436357.0,411740776,286.5,288.0,285.0,286.5,2.5,4921.0
112/03/07,1385340.0,400229347,287.0,290.0,286.5,289.5,3.0,1980.0
112/03/08,1458155.0,419063168,289.0,289.0,286.0,287.5,-2.0,1841.0
112/03/09,1856913.0,529912938,287.0,287.5,284.0,285.5,-2.0,2302.0
112/03/10,4195537.0,1220668097,285.0,293.0,285.0,293.0,7.5,4573.0
112/03/13,8898215.0,2383751865,268.0,271.5,264.5,266.0,-27.0,22275.0
112/03/14,5183388.0,1358446515,264.0,264.0,260.5,261.0,-5.0,6109.0
112/03/15,2509252.0,657887908,262.0,264.0,261.0,261.5,0.5,3091.0
112/03/16,2032362.0,534108782,260.5,264.5,260.5,263.0,1.5,2461.0
112/03/17,4408044.0,1185798500,264.5,271.0,263.0,271.0,8.0,2685.0
112/03/20,1808361.0,482255999,270.0,270.0,265.0,266.0,-5.0,2736.0
112/03/21,1352762.0,362023635,267.5,268.5,267.0,268.5,2.5,1682.0
112/03/22,2260346.0,605995717,268.5,269.0,267.0,269.0,0.5,2590.0
112/03/23,1749500.0,470924608,269.0,271.0,267.5,269.5,0.5,1938.0
112/03/24,1312429.0,353982812,270.0,271.0,268.0,270.0,0.5,1586.0
112/03/27,1055518.0,285186180,270.5,271.0,269.5,269.5,-0.5,1399.0
112/03/28,1094670.0,294377379,269.0,271.0,267.5,268.5,-1.0,1444.0
112/03/29,1085647.0,294002049,270.0,271.5,270.0,271.5,3.0,1315.0
112/03/30,1217059.0,330867591,271.5,273.0,270.5,272.5,1.0,2027.0
112/03/31,1962845.0,535667530,273.5,275.0,271.0,272.5,0.0,1824.0
