日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/04/05,2771427.0,845757987,300.0,308.0,300.0,306.5,6.5,1981.0
106/04/06,1491034.0,448880132,305.0,305.0,299.0,299.0,-7.5,1324.0
106/04/07,2144287.0,639406111,300.0,300.0,297.0,299.0,0.0,1200.0
106/04/10,1961285.0,581190755,299.0,299.0,294.5,295.5,-3.5,1000.0
106/04/11,2194045.0,632034467,292.0,292.0,285.5,288.5,-7.0,1824.0
106/04/12,1941460.0,564667843,286.0,293.0,286.0,293.0,4.5,1108.0
106/04/13,968066.0,281479074,293.0,293.0,289.0,290.5,-2.5,721.0
106/04/14,373031.0,106817366,288.5,289.5,285.0,286.0,-4.5,366.0
106/04/17,731078.0,208125892,286.0,287.0,283.5,284.0,-2.0,497.0
106/04/18,1357138.0,388215268,284.5,288.0,284.5,287.0,3.0,891.0
106/04/19,1366227.0,396751707,288.5,292.0,286.5,291.5,4.5,1169.0
106/04/20,3638327.0,1046237969,288.0,290.0,287.0,287.5,-4.0,754.0
106/04/21,1019060.0,299036597,290.0,295.0,288.5,294.5,7.0,845.0
106/04/24,506946.0,149294678,295.0,296.5,293.5,293.5,-1.0,413.0
106/04/25,2152554.0,647401700,300.0,302.0,298.5,302.0,8.5,1599.0
106/04/26,1622813.0,487142167,302.0,302.5,297.0,300.0,-2.0,1157.0
106/04/27,761737.0,226061915,297.0,299.0,294.5,296.5,-3.5,641.0
106/04/28,696544.0,206507980,298.0,298.5,294.5,296.5,0.0,557.0
