日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/12/01,3001202.0,814146199,270.0,273.5,267.0,271.5,5.5,3175.0
111/12/02,3420955.0,940957106,273.0,277.0,271.0,277.0,5.5,3962.0
111/12/05,2781834.0,781038575,276.5,283.0,275.0,283.0,6.0,3171.0
111/12/06,2576757.0,717036541,281.5,281.5,275.5,277.5,-5.5,3457.0
111/12/07,2872973.0,785281213,275.0,275.5,271.5,272.0,-5.5,3306.0
111/12/08,2304129.0,618779874,272.0,274.0,266.0,268.0,-4.0,2478.0
111/12/09,2122759.0,569529101,269.5,270.0,266.0,268.5,0.5,1912.0
111/12/12,2782864.0,746827108,266.0,273.0,262.0,273.0,4.5,2251.0
111/12/13,2381783.0,638987276,271.0,271.5,266.5,267.5,-5.5,2270.0
111/12/14,2154742.0,586784070,270.5,273.5,269.5,273.0,5.5,2061.0
111/12/15,2093881.0,562155030,272.0,272.5,266.5,267.0,-6.0,2452.0
111/12/16,7730223.0,2046477184,264.0,267.0,262.0,265.5,-1.5,3976.0
111/12/19,6590655.0,1741419160,263.0,267.0,261.5,264.0,-1.5,3410.0
111/12/20,8704555.0,2338533531,267.0,271.0,266.0,269.0,5.0,4715.0
111/12/21,6678649.0,1774652519,269.0,269.0,263.5,266.0,-3.0,3438.0
111/12/22,6299993.0,1732657286,270.5,278.0,269.0,275.5,9.5,4035.0
111/12/23,1392124.0,377696632,272.0,273.0,270.0,271.0,-4.5,3150.0
111/12/26,769795.0,209459167,272.0,273.0,271.0,272.0,1.0,966.0
111/12/27,783547.0,213192661,272.5,273.5,270.0,270.0,-2.0,1032.0
111/12/28,1085371.0,292036774,268.0,270.0,268.0,269.0,-1.0,1306.0
111/12/29,1449013.0,387651543,267.5,270.5,264.5,269.0,0.0,1448.0
111/12/30,779565.0,209610512,270.0,270.0,268.5,268.5,-0.5,787.0
