日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/11/01,431300.0,24241169,56.7,57.2,55.4,55.9,-0.8,300.0
102/11/04,250100.0,14159220,55.9,57.1,55.9,56.2,0.3,192.0
102/11/05,503651.0,28399060,56.2,57.2,55.9,56.0,-0.2,332.0
102/11/06,400500.0,22346100,57.0,57.0,55.2,56.0,0.0,262.0
102/11/07,1627900.0,94550680,56.5,59.0,56.5,58.5,2.5,1014.0
102/11/08,800250.0,46655150,57.7,59.0,57.7,57.9,-0.6,500.0
102/11/11,651552.0,37535483,57.9,58.3,56.5,57.9,0.0,450.0
102/11/12,851422.0,50082398,58.4,59.3,58.3,58.4,0.5,515.0
102/11/13,1017100.0,60667160,59.1,60.0,59.1,59.9,1.5,603.0
102/11/14,2070859.0,129305127,60.0,63.3,60.0,62.1,2.2,1277.0
102/11/15,968295.0,60938196,62.6,63.7,62.2,62.5,0.4,588.0
102/11/18,1710274.0,104816214,63.0,63.3,60.3,60.6,-1.9,898.0
102/11/19,1122250.0,68221450,60.6,62.0,59.6,62.0,1.4,608.0
102/11/20,748100.0,46388360,61.9,62.7,61.5,62.0,0.0,385.0
102/11/21,1348150.0,84323475,61.6,63.4,61.2,62.0,0.0,818.0
102/11/22,755166.0,46458592,62.0,62.5,60.9,61.5,-0.5,399.0
102/11/25,456229.0,27944823,61.6,62.0,60.8,60.8,-0.7,288.0
102/11/26,999267.0,62052340,61.5,63.4,60.7,63.0,2.2,675.0
102/11/27,1269388.0,81001437,63.0,64.9,62.5,63.4,0.4,725.0
102/11/28,720080.0,45711104,64.3,64.3,62.9,63.3,-0.1,450.0
102/11/29,1698948.0,109952078,64.2,65.4,63.5,64.5,1.2,946.0
