日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/06/03,3584527.0,280478538,76.5,80.6,76.1,79.3,2.6,2243.0
102/06/04,1512023.0,118476082,79.8,80.3,77.0,77.5,-1.8,976.0
102/06/05,788690.0,60921785,77.5,78.3,76.7,77.0,-0.5,514.0
102/06/06,1171040.0,88335884,76.0,77.2,74.0,74.7,-2.3,723.0
102/06/07,1694625.0,123077100,75.0,75.4,71.0,72.4,-2.3,1057.0
102/06/10,916250.0,67769075,74.0,74.8,73.3,74.3,1.9,634.0
102/06/11,665710.0,49732782,74.3,75.5,73.7,74.1,-0.2,452.0
102/06/13,768866.0,55954437,74.0,74.4,72.0,72.5,-1.6,550.0
102/06/14,718400.0,51505580,72.9,73.0,70.9,72.2,-0.3,487.0
102/06/17,2102506.0,159608060,72.5,77.2,72.5,77.2,5.0,1237.0
102/06/18,2320633.0,182100757,77.5,80.4,77.2,77.5,0.3,1684.0
102/06/19,2195563.0,174423705,78.1,80.6,78.1,78.9,1.4,1401.0
102/06/20,887942.0,69818356,78.2,80.5,77.5,78.3,-0.6,625.0
102/06/21,1204300.0,93790209,75.7,79.8,75.7,78.7,0.4,821.0
102/06/24,797865.0,61813844,79.0,79.7,76.7,76.7,-2.0,606.0
102/06/25,1108200.0,81216340,76.7,76.7,71.4,72.8,-3.9,736.0
102/06/26,644556.0,47811544,74.0,75.6,73.1,73.8,1.0,506.0
102/06/27,1163500.0,88464750,74.5,77.5,74.0,76.0,2.2,844.0
102/06/28,716898.0,54239868,76.5,77.2,74.7,74.9,-1.1,489.0
