日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/04/02,102105.0,9334260,92.0,92.5,91.3,91.3,0.0,94.0
107/04/03,116260.0,10503460,90.2,91.0,90.0,90.6,-0.7,115.0
107/04/09,165600.0,14932700,90.7,90.9,89.6,89.6,-1.0,159.0
107/04/10,76274.0,6844549,89.6,90.2,89.6,89.6,0.0,86.0
107/04/11,144164.0,12892975,90.0,90.0,88.9,89.5,-0.1,131.0
107/04/12,98632.0,8798063,90.0,90.0,88.8,89.5,0.0,81.0
107/04/13,264921.0,23327548,89.5,89.9,87.4,87.8,-1.7,245.0
107/04/16,100200.0,8816465,88.1,88.3,87.6,87.7,-0.1,125.0
107/04/17,397800.0,34017038,87.7,87.7,84.5,84.5,-3.2,345.0
107/04/18,123187.0,10503495,85.0,85.9,84.8,84.9,0.4,123.0
107/04/19,278003.0,23243655,84.7,84.7,82.7,83.1,-1.8,252.0
107/04/20,350001.0,29229490,83.2,84.1,83.1,83.4,0.3,257.0
107/04/23,403010.0,32687530,84.4,84.4,80.0,80.0,-3.4,327.0
107/04/24,667983.0,51421984,79.1,79.5,75.8,76.3,-3.7,538.0
107/04/25,244060.0,18789000,76.0,78.3,75.2,77.8,1.5,216.0
107/04/26,202124.0,15549872,78.7,78.8,75.5,75.5,-2.3,193.0
107/04/27,328600.0,24705918,75.5,76.0,74.0,75.2,-0.3,278.0
107/04/30,213002.0,16234160,76.5,76.7,75.2,76.5,1.3,163.0
