日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/04/01,3493046.0,321081898,91.2,93.9,90.0,91.3,-0.2,2445.0
103/04/02,1481575.0,136044825,92.1,93.0,91.0,91.0,-0.3,1197.0
103/04/03,2328725.0,216412600,92.7,94.0,92.0,92.4,1.4,1705.0
103/04/07,1106905.0,101116460,92.0,92.3,90.6,91.6,-0.8,786.0
103/04/08,939610.0,85410549,92.3,92.3,90.3,90.7,-0.9,705.0
103/04/09,1958050.0,175221005,91.3,91.4,88.8,89.8,-0.9,1286.0
103/04/10,1449091.0,131322217,90.0,91.8,89.4,89.8,0.0,1066.0
103/04/11,2556411.0,222680779,88.0,88.8,86.0,86.0,-3.8,1553.0
103/04/14,2251239.0,185503778,84.2,85.2,80.4,81.1,-4.9,1537.0
103/04/15,2023288.0,169836550,81.5,86.0,81.5,84.9,3.8,1521.0
103/04/16,716300.0,60300150,84.9,85.4,83.0,84.5,-0.4,592.0
103/04/17,3628675.0,325458018,87.0,90.4,86.9,90.4,5.9,2006.0
103/04/18,1424045.0,124813567,87.0,89.7,87.0,88.0,-2.4,1043.0
103/04/21,881800.0,75764140,88.0,88.0,85.2,86.3,-1.7,607.0
103/04/22,617393.0,53483750,86.1,87.5,85.5,86.5,0.2,480.0
103/04/23,861673.0,74291340,86.8,87.5,84.9,85.3,-1.2,709.0
103/04/24,1190125.0,100147824,85.3,85.7,83.0,83.0,-2.3,791.0
103/04/25,2448259.0,195665561,83.0,83.0,78.0,78.9,-4.1,1596.0
103/04/28,1155535.0,92363521,76.9,81.8,76.7,81.0,2.1,914.0
103/04/29,662455.0,53866855,81.0,82.2,80.3,80.9,-0.1,507.0
103/04/30,702014.0,57171638,81.0,82.9,80.1,80.1,-0.8,559.0
