日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/05/03,437009.0,16493648,38.45,38.6,37.3,37.4,-1.0,235.0
100/05/04,229300.0,8698285,37.4,38.3,37.3,38.1,0.7,112.0
100/05/05,273100.0,10316792,38.1,38.25,37.6,37.65,-0.45,140.0
100/05/06,294297.0,11053670,37.5,38.0,37.2,37.95,0.3,131.0
100/05/09,1209661.0,49112236,40.6,40.6,40.6,40.6,2.65,405.0
100/05/10,1689150.0,68901500,41.5,41.6,39.7,40.25,-0.35,808.0
100/05/11,470500.0,18647498,40.25,40.5,39.0,39.0,-1.25,282.0
100/05/12,290600.0,11456500,39.0,39.75,39.0,39.2,0.2,182.0
100/05/13,295100.0,11698530,39.6,40.0,39.2,39.5,0.3,176.0
100/05/16,208800.0,8178879,39.6,39.75,39.0,39.0,-0.5,123.0
100/05/17,173300.0,6725445,39.0,39.1,38.5,38.8,-0.2,94.0
100/05/18,158306.0,6161084,38.8,39.1,38.5,39.0,0.2,120.0
100/05/19,308000.0,12106650,39.15,39.7,39.0,39.05,0.05,186.0
100/05/20,258342.0,10022968,39.45,39.45,38.35,38.65,-0.4,141.0
100/05/23,181010.0,6913830,38.65,38.65,38.1,38.15,-0.5,112.0
100/05/24,286310.0,10967653,38.15,38.65,37.7,38.6,0.45,167.0
100/05/25,131350.0,5018325,38.6,38.6,38.05,38.15,-0.45,74.0
100/05/26,202100.0,7770990,38.5,38.8,38.25,38.6,0.45,96.0
100/05/27,351000.0,13660050,38.6,39.2,38.5,38.65,0.05,210.0
100/05/30,193500.0,7498100,38.8,38.9,38.65,38.7,0.05,111.0
100/05/31,728164.0,28699410,38.7,39.85,38.7,39.6,0.9,368.0
