日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/01/05,541000.0,45441400,84.8,84.8,83.7,84.4,-0.4,396.0
104/01/06,386000.0,32312800,83.9,84.3,83.4,83.5,-0.9,303.0
104/01/07,475800.0,39775279,83.5,84.4,83.2,83.5,0.0,383.0
104/01/08,479744.0,40643520,84.0,85.5,84.0,84.3,0.8,351.0
104/01/09,549026.0,46791924,85.0,85.6,84.3,85.6,1.3,374.0
104/01/12,2329546.0,204071228,86.1,88.6,86.1,86.5,0.9,1553.0
104/01/13,805060.0,70335389,87.0,87.8,86.7,87.0,0.5,622.0
104/01/14,2134123.0,189946635,87.2,90.2,87.1,88.1,1.1,1456.0
104/01/15,1127330.0,99294904,88.1,89.4,87.0,89.2,1.1,874.0
104/01/16,938330.0,82655775,89.0,89.2,87.4,87.4,-1.8,820.0
104/01/19,524000.0,45931500,88.3,88.7,86.6,86.9,-0.5,410.0
104/01/20,448000.0,39295900,87.0,88.4,86.6,88.0,1.1,344.0
104/01/21,458000.0,40277500,87.9,88.4,87.6,87.7,-0.3,326.0
104/01/22,327210.0,28828554,88.2,88.6,87.8,87.9,0.2,272.0
104/01/23,440512.0,38550544,88.5,88.5,86.9,87.2,-0.7,346.0
104/01/26,380150.0,32988944,87.0,87.6,86.2,86.3,-0.9,292.0
104/01/27,383177.0,33464522,86.9,87.8,86.6,87.2,0.9,332.0
104/01/28,566300.0,49864880,87.8,88.6,87.2,88.4,1.2,462.0
104/01/29,2969259.0,269387410,89.4,91.7,89.0,90.0,1.6,1935.0
104/01/30,1272280.0,115592695,90.1,91.7,89.6,90.0,0.0,931.0
