日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/10/01,656000.0,42004700,63.3,64.7,63.2,63.9,0.6,463.0
104/10/02,539001.0,34586267,63.9,64.8,63.1,64.2,0.3,361.0
104/10/05,2568701.0,175597246,65.1,70.4,65.1,68.5,4.3,1603.0
104/10/06,2214303.0,155180116,70.5,71.5,68.5,70.0,1.5,1535.0
104/10/07,1184020.0,83263707,70.0,71.5,68.9,70.5,0.5,819.0
104/10/08,1771100.0,126849019,71.5,73.3,70.2,70.2,-0.3,1262.0
104/10/12,915229.0,65297819,73.0,73.0,70.0,70.4,0.2,608.0
104/10/13,362100.0,25637870,70.4,71.4,70.3,70.7,0.3,277.0
104/10/14,451260.0,32036225,70.7,71.7,70.2,70.4,-0.3,336.0
104/10/15,756300.0,53929140,70.8,72.0,70.5,71.0,0.6,526.0
104/10/16,637350.0,45190100,71.2,71.6,70.4,70.4,-0.6,423.0
104/10/19,564102.0,40069569,70.4,71.5,70.4,70.6,0.2,440.0
104/10/20,1071820.0,77414985,70.5,73.2,70.5,72.7,2.1,788.0
104/10/21,1360188.0,100850246,74.2,75.0,73.0,73.0,0.3,969.0
104/10/22,620003.0,45375319,73.0,73.7,72.8,73.3,0.3,443.0
104/10/23,423330.0,31074322,74.1,74.1,73.0,73.1,-0.2,284.0
104/10/26,528050.0,38984269,73.7,74.1,73.5,73.8,0.7,420.0
104/10/27,1043040.0,77902648,74.0,75.6,73.6,74.1,0.3,705.0
104/10/28,467001.0,34563273,74.5,74.9,73.5,73.5,-0.6,329.0
104/10/29,575551.0,42237452,74.5,74.5,72.6,74.0,0.5,329.0
104/10/30,1629249.0,123099747,74.2,76.4,74.2,76.0,2.0,1067.0
