日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/07/01,959068.0,72457581,76.0,76.5,74.8,75.0,0.1,598.0
102/07/02,1208500.0,88618200,75.0,75.5,72.5,72.9,-2.1,776.0
102/07/03,861600.0,62113438,72.5,73.0,71.5,72.0,-0.9,570.0
102/07/04,1191610.0,84004087,72.0,72.6,69.5,70.5,-1.5,761.0
102/07/05,1929750.0,137933200,70.5,74.7,68.5,73.7,3.2,1324.0
102/07/08,817194.0,59016987,73.7,73.8,71.5,71.7,-2.0,537.0
102/07/09,593100.0,42807800,71.9,73.1,71.5,72.5,0.8,448.0
102/07/10,1074530.0,78661372,72.0,74.0,71.9,72.8,0.3,770.0
102/07/11,1096451.0,81327541,73.5,75.0,73.0,73.0,0.2,788.0
102/07/12,790000.0,58309900,73.0,74.5,73.0,73.8,0.8,568.0
102/07/15,2525914.0,193190894,74.5,77.8,74.3,76.8,3.0,1648.0
102/07/16,1305048.0,99594719,76.8,77.7,75.2,75.9,-0.9,844.0
102/07/17,498200.0,37526119,76.0,76.5,75.0,75.0,-0.9,341.0
102/07/18,574593.0,42739265,75.0,75.1,73.9,74.0,-1.0,433.0
102/07/19,624133.0,45824466,74.0,74.2,72.6,73.2,-0.8,428.0
102/07/22,471600.0,35173240,74.2,75.0,73.6,74.4,1.2,340.0
102/07/23,761627.0,57853752,75.0,76.4,75.0,75.8,1.4,510.0
102/07/24,775758.0,57837692,75.8,75.8,73.6,74.4,-1.4,514.0
102/07/25,609000.0,44961000,73.4,74.4,73.4,74.0,-0.4,337.0
102/07/26,2591800.0,186080159,73.0,73.9,70.7,71.5,-2.5,1473.0
102/07/29,1383575.0,97489150,72.0,72.5,69.7,70.0,-1.5,819.0
102/07/30,757881.0,53327733,70.0,71.1,69.2,70.3,0.3,501.0
102/07/31,1242302.0,85211215,70.3,70.8,67.0,68.0,-2.3,807.0
