日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/10/02,818000.0,77555899,92.2,96.0,91.7,95.9,4.4,675.0
106/10/03,426058.0,41252637,96.5,97.5,96.2,96.7,0.8,359.0
106/10/05,383005.0,36984890,96.0,97.4,96.0,97.2,0.5,329.0
106/10/06,563206.0,55360874,97.4,99.0,97.4,99.0,1.8,500.0
106/10/11,1281680.0,132027860,103.0,105.5,101.5,101.5,2.5,1011.0
106/10/12,530200.0,53253900,101.0,101.5,99.8,101.0,-0.5,378.0
106/10/13,349305.0,34899705,101.0,101.5,99.5,100.0,-1.0,305.0
106/10/16,233180.0,23324760,100.0,101.5,99.5,100.0,0.0,193.0
106/10/17,352867.0,34939957,99.9,99.9,98.5,99.2,-0.8,261.0
106/10/18,277419.0,27606889,99.1,100.0,99.1,100.0,0.8,209.0
106/10/19,293587.0,29245828,101.0,101.0,99.2,99.2,-0.8,225.0
106/10/20,1107543.0,112707457,99.2,103.0,98.5,102.5,3.3,623.0
106/10/23,605662.0,62789516,103.0,105.0,102.5,103.5,1.0,479.0
106/10/24,366300.0,37220000,103.5,103.5,101.0,101.0,-2.5,285.0
106/10/25,330640.0,33356140,101.0,102.0,100.0,100.0,-1.0,299.0
106/10/26,202254.0,20357408,100.0,102.0,99.6,102.0,2.0,165.0
106/10/27,586001.0,59065800,103.5,104.0,99.0,99.7,-2.3,456.0
106/10/30,275815.0,27220640,100.0,100.5,97.0,99.3,-0.4,234.0
106/10/31,182300.0,18203900,99.4,101.0,98.8,100.5,1.2,171.0
