日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/01/02,2709563.0,358959253,137.0,138.0,129.0,131.0,-7.0,2007.0
108/01/03,3118570.0,413413310,131.0,136.0,128.5,134.0,3.0,2301.0
108/01/04,2710118.0,361361048,133.0,137.0,129.0,136.0,2.0,2123.0
108/01/07,2023687.0,274893392,138.0,139.0,134.0,134.0,-2.0,1547.0
108/01/08,5135740.0,734116280,135.0,147.0,133.5,147.0,13.0,3351.0
108/01/09,6776656.0,994966944,148.0,150.5,144.0,144.5,-2.5,4947.0
108/01/10,9396414.0,1368845046,146.0,153.5,138.0,139.0,-5.5,6856.0
108/01/11,9627905.0,1394495890,140.0,150.0,137.0,149.5,10.5,7199.0
108/01/14,4358601.0,631328448,151.0,151.0,141.0,145.0,-4.5,3268.0
108/01/15,2674400.0,386089400,143.0,146.5,141.5,145.5,0.5,2078.0
108/01/16,3372759.0,477813037,144.0,145.5,139.0,143.0,-2.5,2179.0
108/01/17,2151307.0,307162015,141.0,145.0,140.0,140.0,-3.0,1535.0
108/01/18,1228157.0,173735480,140.0,143.5,140.0,141.5,1.5,938.0
108/01/21,2790476.0,382054712,141.5,143.0,133.5,137.5,-4.0,2049.0
108/01/22,1955664.0,266291312,135.5,139.5,133.5,133.5,-4.0,1510.0
108/01/23,2121050.0,286150750,131.5,137.5,131.0,135.0,1.5,1710.0
108/01/24,1698172.0,231746392,135.0,138.5,134.0,136.0,1.0,1249.0
108/01/25,1403215.0,193518455,137.5,139.5,136.0,137.0,1.0,967.0
108/01/28,772123.0,105663228,137.5,138.5,136.0,136.0,-1.0,607.0
108/01/29,868251.0,116296009,135.0,136.0,132.5,135.5,-0.5,655.0
108/01/30,4972901.0,708663140,138.5,145.5,138.5,140.0,4.5,3736.0
