日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/06/01,589310.0,53364362,91.2,92.4,89.5,90.0,-1.7,471.0
104/06/02,883851.0,78722398,90.0,90.5,88.2,89.0,-1.0,744.0
104/06/03,712100.0,62676810,89.8,89.9,87.2,87.4,-1.6,555.0
104/06/04,383913.0,33669864,87.4,88.7,87.1,87.3,-0.1,326.0
104/06/05,564000.0,48666700,87.4,88.0,85.6,86.1,-1.2,472.0
104/06/08,864666.0,72566837,86.0,86.0,82.1,85.4,-0.7,669.0
104/06/09,829020.0,68452940,85.1,85.1,81.0,81.2,-4.2,624.0
104/06/10,1007045.0,80886445,81.5,83.4,78.6,80.5,-0.7,726.0
104/06/11,356117.0,28547694,81.4,81.8,79.5,79.9,-0.6,272.0
104/06/12,418832.0,33700524,79.5,81.3,79.5,81.2,1.3,280.0
104/06/15,330391.0,26791612,82.3,82.3,79.6,80.5,-0.7,236.0
104/06/16,718020.0,56089474,80.7,80.7,76.1,78.0,-2.5,476.0
104/06/17,357000.0,28244900,78.5,79.7,78.5,79.2,1.2,311.0
104/06/18,170120.0,13652660,79.8,80.6,79.6,80.6,1.4,141.0
104/06/22,167000.0,13617800,82.8,82.8,80.9,81.2,0.6,146.0
104/06/23,314003.0,25759046,81.5,82.9,81.1,81.8,0.6,263.0
104/06/24,163300.0,13306880,81.7,81.8,81.0,81.8,0.0,126.0
104/06/25,577205.0,46038634,81.8,81.8,79.0,79.0,-2.8,530.0
104/06/26,381200.0,29761200,79.0,79.8,77.1,77.9,-1.1,310.0
104/06/29,683000.0,51885200,76.8,77.1,75.4,75.6,-2.3,456.0
104/06/30,281001.0,21457377,77.0,77.0,75.6,76.8,1.2,220.0
