日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/08/01,1410231.0,140481629,98.3,100.5,98.3,99.9,-1.1,916.0
103/08/04,4071727.0,419115708,99.5,105.0,99.1,104.0,4.1,2263.0
103/08/05,2418386.0,248471449,103.0,104.0,101.0,104.0,0.0,1416.0
103/08/06,2723873.0,275971946,104.5,104.5,99.5,101.5,-2.5,1442.0
103/08/07,3084547.0,314547031,103.5,104.5,99.7,99.7,-1.8,1704.0
103/08/08,2409959.0,237968718,99.7,102.0,96.8,102.0,2.3,1600.0
103/08/11,7210015.0,778121635,103.0,109.0,103.0,109.0,7.0,3083.0
103/08/12,3863503.0,424701327,110.0,112.5,107.5,109.5,0.5,2312.0
103/08/13,5860931.0,667063272,111.0,116.5,109.5,112.5,3.0,3401.0
103/08/14,1901029.0,210756673,112.5,113.0,109.5,110.5,-2.0,1235.0
103/08/15,2019784.0,226977412,111.0,114.0,110.5,111.5,1.0,1161.0
103/08/18,1892512.0,213176844,113.0,114.5,111.0,111.5,0.0,1157.0
103/08/19,1723112.0,191369432,112.5,113.5,109.5,111.0,-0.5,1063.0
103/08/20,3302525.0,354043835,111.0,113.0,103.5,103.5,-7.5,1913.0
103/08/21,2672615.0,275173665,101.5,106.5,99.0,105.0,1.5,1616.0
103/08/22,1329852.0,142101516,104.0,108.0,103.5,108.0,3.0,885.0
103/08/25,600275.0,64680300,108.0,109.0,105.5,108.0,0.0,427.0
103/08/26,883858.0,96073449,107.0,110.0,107.0,109.0,1.0,532.0
103/08/27,1408718.0,153344762,109.0,110.0,107.5,109.0,0.0,738.0
103/08/28,1859925.0,195163737,106.0,108.0,102.0,103.5,-5.5,1114.0
103/08/29,1646497.0,167844437,103.5,104.0,100.0,103.5,0.0,1026.0
