日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/10/01,499759.0,19659157,39.1,40.0,38.35,40.0,0.7,278.0
101/10/02,1567698.0,65384266,40.8,42.4,40.25,41.7,1.7,908.0
101/10/03,1014668.0,42553054,42.1,42.2,41.4,42.0,0.3,553.0
101/10/04,1391249.0,59451144,42.5,43.3,42.15,42.15,0.15,885.0
101/10/05,1170650.0,49749550,42.15,43.4,41.5,42.2,0.05,670.0
101/10/08,657679.0,27933895,43.4,43.6,41.6,41.6,-0.6,376.0
101/10/09,526000.0,21565400,41.6,41.6,40.65,41.0,-0.6,266.0
101/10/11,1601439.0,67614813,40.5,43.3,40.4,42.95,1.95,867.0
101/10/12,947473.0,40893046,43.0,43.8,42.6,42.7,-0.25,612.0
101/10/15,2420960.0,105665490,42.9,44.15,42.4,44.0,1.3,1228.0
101/10/16,1666730.0,74327715,44.0,45.0,43.7,44.4,0.4,958.0
101/10/17,1092203.0,48756303,45.0,45.0,44.1,44.8,0.4,629.0
101/10/18,934735.0,41946512,44.8,45.1,44.5,45.0,0.2,493.0
101/10/19,547600.0,24297538,45.0,45.0,43.95,44.2,-0.8,321.0
101/10/22,347200.0,15125140,42.5,44.25,42.5,44.0,-0.2,242.0
101/10/23,267650.0,11738570,44.3,44.35,43.6,43.8,-0.2,154.0
101/10/24,404679.0,17611285,43.05,44.1,43.05,43.5,-0.3,218.0
101/10/25,376050.0,16280300,43.2,43.8,42.95,42.95,-0.55,263.0
101/10/26,645780.0,26776052,43.2,43.2,40.6,41.0,-1.95,331.0
101/10/29,884850.0,34608025,40.5,40.7,38.15,38.15,-2.85,422.0
101/10/30,928250.0,37302600,38.35,40.8,38.3,40.8,2.65,431.0
101/10/31,1208030.0,49843978,40.8,42.3,40.4,41.0,0.2,759.0
