日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/07/02,107000.0,2783800,26.3,26.3,25.85,26.0,0.25,55.0
101/07/03,136000.0,3540900,26.0,26.15,26.0,26.15,0.15,57.0
101/07/04,100200.0,2633920,26.5,26.5,25.9,26.4,0.25,49.0
101/07/05,34000.0,892450,26.5,26.55,26.1,26.4,0.0,24.0
101/07/06,39000.0,1019250,25.8,26.5,25.8,26.3,-0.1,24.0
101/07/09,29001.0,753526,26.3,26.3,25.8,25.9,-0.4,17.0
101/07/10,69000.0,1778600,26.0,26.05,25.55,25.55,-0.35,40.0
101/07/11,45157.0,1173884,25.75,26.15,25.75,25.85,0.3,30.0
101/07/12,20349.0,522049,25.8,25.8,25.55,25.7,-0.15,18.0
101/07/13,39000.0,996300,25.65,25.7,25.3,25.3,-0.4,31.0
101/07/16,23000.0,582200,25.5,25.5,25.0,25.2,-0.1,13.0
101/07/17,30000.0,761350,25.2,25.8,25.2,25.25,0.05,21.0
101/07/18,26000.0,657500,25.2,25.35,25.2,25.35,0.1,20.0
101/07/19,11100.0,283070,25.5,25.75,25.4,25.4,0.05,12.0
101/07/20,29200.0,745420,25.75,25.8,25.4,25.7,0.3,22.0
101/07/23,39100.0,983490,25.2,25.25,25.05,25.15,-0.55,24.0
101/07/24,33000.0,826100,25.1,25.1,24.9,25.0,-0.15,24.0
101/07/25,33100.0,821500,25.0,25.35,24.2,25.2,0.2,24.0
101/07/26,27000.0,682450,25.45,25.45,25.2,25.25,0.05,19.0
101/07/27,48000.0,1228550,25.45,25.7,25.45,25.6,0.35,27.0
101/07/30,50039.0,1289256,25.7,25.85,25.65,25.8,0.2,33.0
101/07/31,360900.0,9345534,25.95,26.0,25.75,25.9,0.1,57.0
