日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/02/01,6416577.0,256871608,40.15,40.2,39.85,40.05,0.15,1918.0
102/02/04,11539633.0,466395838,40.05,40.6,39.9,40.45,0.4,4152.0
102/02/05,12299585.0,491422496,40.45,40.45,39.65,39.75,-0.7,3361.0
102/02/06,9161149.0,362504708,40.2,40.2,39.15,39.15,-0.6,3313.0
102/02/18,12920368.0,507765517,40.5,40.8,38.8,38.95,-0.2,4008.0
102/02/19,9125588.0,354817760,39.45,39.45,38.7,38.95,0.0,3277.0
102/02/20,19701162.0,757945712,38.95,39.0,38.1,38.25,-0.7,5714.0
102/02/21,20419289.0,769666114,38.35,38.45,37.4,37.4,-0.85,6296.0
102/02/22,13082886.0,498119089,37.9,38.55,37.2,38.25,0.85,4588.0
102/02/23,4043682.0,154373551,38.5,38.5,37.95,38.45,0.2,1364.0
102/02/25,8422869.0,322822443,38.45,38.6,38.2,38.2,-0.25,3508.0
102/02/26,6240627.0,236876379,38.0,38.2,37.8,37.85,-0.35,2244.0
102/02/27,8088396.0,306931739,37.9,38.4,37.7,38.05,0.2,2445.0
