日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/09/03,19244231.0,797047689,42.1,42.1,41.15,41.35,-1.0,6058.0
107/09/04,20413587.0,853190621,41.35,42.15,41.3,42.1,0.75,6557.0
107/09/05,13441364.0,559398555,41.7,42.0,41.5,41.55,-0.55,3779.0
107/09/06,12352963.0,514815217,41.5,41.95,41.3,41.8,0.25,4554.0
107/09/07,12352319.0,511433798,41.35,41.6,41.25,41.3,-0.5,4782.0
107/09/10,46962086.0,1806228086,40.25,40.4,37.4,37.95,-3.35,15127.0
107/09/11,34647919.0,1306672208,38.3,38.55,36.95,38.0,0.05,11896.0
107/09/12,15005933.0,573324019,37.95,38.55,37.95,38.55,0.55,5689.0
107/09/13,18074527.0,705898928,39.15,39.55,39.0,39.1,0.55,7384.0
107/09/14,13834200.0,545879305,39.1,39.8,38.55,39.65,0.55,6222.0
107/09/17,8615321.0,338201166,39.8,39.85,38.8,39.3,-0.35,3281.0
107/09/18,8765741.0,346532074,39.0,39.8,38.9,39.7,0.4,4861.0
107/09/19,23084467.0,932513805,39.8,41.0,39.8,40.15,0.45,10344.0
107/09/20,13617675.0,546512541,40.1,40.8,39.7,40.1,-0.05,5304.0
107/09/21,37163817.0,1506535223,40.2,41.0,40.2,40.4,0.3,8814.0
107/09/25,12783118.0,517706169,41.2,41.2,40.1,40.2,-0.2,5558.0
107/09/26,8153260.0,326627652,40.4,40.5,39.85,39.9,-0.3,3507.0
107/09/27,13000198.0,521108461,39.6,40.45,39.6,40.25,0.35,5523.0
107/09/28,28667459.0,1182975259,41.0,41.6,40.85,41.1,0.85,10502.0
