日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/01/02,6566997.0,234262829,35.75,35.95,35.5,35.5,-0.1,2572.0
108/01/03,9160859.0,323494000,35.5,35.6,35.1,35.15,-0.35,3546.0
108/01/04,10692409.0,376905510,35.0,35.65,34.9,35.45,0.3,4175.0
108/01/07,14906206.0,537441416,35.85,36.2,35.8,36.0,0.55,5611.0
108/01/08,10987241.0,393334841,35.9,35.95,35.55,35.55,-0.45,3621.0
108/01/09,20974178.0,756069459,35.95,36.35,35.9,36.35,0.8,5711.0
108/01/10,11530577.0,422174797,36.55,36.95,36.4,36.55,0.2,4201.0
108/01/11,11923354.0,434594562,36.7,36.7,36.2,36.4,-0.15,4868.0
108/01/14,18788577.0,670460088,36.4,36.45,35.35,35.6,-0.8,7189.0
108/01/15,13837986.0,494376678,35.8,36.0,35.6,35.7,0.1,4206.0
108/01/16,12432470.0,443106653,35.7,35.8,35.55,35.6,-0.1,3696.0
108/01/17,11657174.0,413726229,35.6,35.8,35.4,35.45,-0.15,4988.0
108/01/18,10088263.0,361901018,35.8,36.0,35.55,36.0,0.55,3421.0
108/01/21,9974837.0,360754727,36.2,36.3,35.85,36.25,0.25,3292.0
108/01/22,6060492.0,219490320,36.25,36.3,36.05,36.25,0.0,1807.0
108/01/23,6845545.0,248862420,36.2,36.45,36.05,36.45,0.2,2960.0
108/01/24,7992255.0,290662915,36.45,36.55,36.15,36.4,-0.05,3389.0
108/01/25,11808482.0,431875477,36.4,36.75,36.3,36.6,0.2,4417.0
108/01/28,13642330.0,503258210,36.75,37.0,36.7,37.0,0.4,4446.0
108/01/29,10057975.0,371981552,37.0,37.1,36.7,37.1,0.1,3560.0
108/01/30,12214164.0,454594356,37.2,37.5,36.95,37.35,0.25,4445.0
