日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/06/01,10995571.0,480288386,43.7,44.15,43.5,43.75,0.15,6835.0
107/06/04,23719486.0,1069841205,44.15,45.7,43.85,45.65,1.9,8097.0
107/06/05,17856351.0,804312936,45.7,45.7,44.45,45.2,-0.45,6012.0
107/06/06,11187817.0,500504179,45.0,45.0,44.5,44.8,-0.4,4401.0
107/06/07,7721227.0,345597842,45.1,45.25,44.65,44.75,-0.05,3551.0
107/06/08,12886568.0,576828457,44.65,45.15,44.35,45.0,0.25,4956.0
107/06/11,9317590.0,414999800,45.15,45.15,44.3,44.6,-0.4,4865.0
107/06/12,12668353.0,564455196,44.7,44.8,44.4,44.5,-0.1,5722.0
107/06/13,11705098.0,528213617,45.0,45.6,44.45,45.45,0.95,5693.0
107/06/14,10842221.0,488747105,45.0,45.35,44.85,44.9,-0.55,5033.0
107/06/15,22298642.0,1006223770,45.1,45.7,44.6,45.25,0.35,8070.0
107/06/19,21611576.0,951587024,44.55,44.6,43.8,43.85,-1.4,8941.0
107/06/20,19395161.0,855183432,43.8,44.9,43.25,44.75,0.9,8760.0
107/06/21,9704464.0,432480558,44.8,44.85,44.2,44.75,0.0,3980.0
107/06/22,16498565.0,737541736,44.65,45.1,44.1,44.6,-0.15,6033.0
107/06/25,12952913.0,576388966,44.5,44.95,44.1,44.7,0.1,3631.0
107/06/26,17852935.0,786999187,44.7,44.7,43.7,43.7,-1.0,4998.0
107/06/27,26644252.0,1150207186,43.7,43.7,42.35,43.0,-0.7,8347.0
107/06/28,18611727.0,794855790,42.55,43.0,42.25,42.4,-0.6,6466.0
107/06/29,27498314.0,1160603199,42.4,42.45,41.8,42.35,-0.05,7605.0
