日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/08/01,4262763.0,144365898,34.0,34.0,33.6,33.9,0.0,2365.0
105/08/02,4293001.0,146370667,33.9,34.4,33.85,34.4,0.5,2227.0
105/08/03,6428564.0,221607455,33.7,34.95,33.3,34.9,0.5,3317.0
105/08/04,4434113.0,152776627,34.9,34.9,34.1,34.5,-0.4,2399.0
105/08/05,5666704.0,197560841,34.5,35.15,34.35,34.9,0.4,3453.0
105/08/08,4043087.0,141276456,35.0,35.1,34.65,35.0,0.1,1768.0
105/08/09,4720704.0,165037436,34.85,35.05,34.8,35.0,0.0,1929.0
105/08/10,5563376.0,194543327,35.0,35.1,34.6,35.05,0.05,2134.0
105/08/11,5413571.0,189076610,34.65,35.0,34.6,35.0,-0.05,1579.0
105/08/12,4513594.0,157899003,35.0,35.0,34.7,35.0,0.0,2336.0
105/08/15,3067235.0,107284221,34.95,35.0,34.75,35.0,0.0,1147.0
105/08/16,5267757.0,183628963,35.0,35.0,34.6,34.85,-0.15,2708.0
105/08/17,4520553.0,155199514,34.8,34.8,34.15,34.2,-0.65,2460.0
105/08/18,6584104.0,228431316,34.2,35.1,34.15,35.1,0.9,2447.0
105/08/19,17933143.0,660391708,36.0,38.0,36.0,36.75,1.65,6596.0
105/08/22,17290465.0,644736363,36.75,37.8,36.6,37.6,0.85,8097.0
105/08/23,7511834.0,281817127,37.6,37.6,37.05,37.55,-0.05,3068.0
105/08/24,5183714.0,194618535,37.55,37.95,37.2,37.55,0.0,2361.0
105/08/25,7072822.0,266403962,37.6,37.9,37.55,37.8,0.25,2780.0
105/08/26,3825844.0,143812526,37.8,37.8,37.45,37.6,-0.2,1934.0
105/08/29,7655978.0,282516542,37.6,37.95,36.6,36.8,-0.8,3438.0
105/08/30,9750445.0,354213742,37.05,37.05,36.1,36.25,-0.55,3356.0
105/08/31,8052267.0,292598985,36.25,36.5,36.1,36.25,0.0,2758.0
