日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/06/01,4660171.0,139761057,30.0,30.2,29.65,29.9,-0.15,3327.0
105/06/02,5759975.0,172709846,29.9,30.1,29.8,30.0,0.1,2933.0
105/06/03,4050057.0,123369423,30.1,30.7,30.05,30.7,0.7,2333.0
105/06/04,1669790.0,51315141,30.7,30.9,30.5,30.6,-0.1,1421.0
105/06/06,4256085.0,129037327,30.95,30.95,29.9,29.95,-0.65,2475.0
105/06/07,8770491.0,272610609,30.4,31.45,30.4,31.3,1.35,4039.0
105/06/08,5833268.0,183984665,31.3,31.65,31.15,31.6,0.3,3295.0
105/06/13,6848307.0,216294398,31.6,31.95,31.2,31.5,-0.1,3384.0
105/06/14,4053170.0,127281562,31.45,31.75,31.15,31.3,-0.2,2674.0
105/06/15,8364820.0,267684453,31.3,32.55,31.3,32.2,0.9,3902.0
105/06/16,10466081.0,324813534,32.0,32.0,30.6,30.65,-1.55,5233.0
105/06/17,9654795.0,305581717,30.95,31.9,30.95,31.9,1.25,4148.0
105/06/20,4382406.0,140859601,32.2,32.4,31.9,32.2,0.3,2423.0
105/06/21,6919844.0,224065440,32.2,32.5,32.15,32.5,0.3,2667.0
105/06/22,5687278.0,184099137,32.5,32.75,32.1,32.75,0.25,2537.0
105/06/23,3766262.0,121176794,32.7,32.7,31.9,31.95,-0.8,2136.0
105/06/24,8351458.0,263295771,32.3,32.4,31.2,31.5,-0.45,3569.0
105/06/27,2219826.0,69658654,31.05,31.65,31.05,31.5,0.0,1403.0
105/06/28,2785373.0,87917562,31.0,31.9,30.85,31.85,0.35,1618.0
105/06/29,4891161.0,154501252,31.8,31.95,31.45,31.5,-0.35,2725.0
105/06/30,7812886.0,248125747,31.55,32.05,31.35,32.05,0.55,3985.0
