日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/11/01,2575942.0,86451888,33.65,33.65,33.5,33.6,0.1,1153.0
106/11/02,2410203.0,81204243,33.6,33.8,33.6,33.6,0.0,981.0
106/11/03,1352829.0,45568789,33.6,33.7,33.6,33.7,0.1,424.0
106/11/06,3349093.0,112741565,33.65,33.75,33.5,33.7,0.0,1177.0
106/11/07,3346840.0,112186981,33.65,33.7,33.4,33.4,-0.3,1180.0
106/11/08,2979585.0,99779241,33.5,33.6,33.4,33.5,0.1,1262.0
106/11/09,4348717.0,145790712,33.6,33.65,33.45,33.5,0.0,1289.0
106/11/10,4460138.0,149392367,33.5,33.7,33.35,33.55,0.05,1973.0
106/11/13,5119785.0,172091490,33.6,33.7,33.5,33.65,0.1,1850.0
106/11/14,2527525.0,85064443,33.65,33.75,33.55,33.65,0.0,806.0
106/11/15,22812777.0,788592214,33.95,34.95,33.95,34.7,1.05,7647.0
106/11/16,8848867.0,306155817,34.8,34.85,34.25,34.3,-0.4,3225.0
106/11/17,7145532.0,247515593,34.5,34.75,34.5,34.65,0.35,3095.0
106/11/20,5643344.0,194779002,34.5,34.8,34.2,34.2,-0.45,2098.0
106/11/21,4933093.0,169680122,34.25,34.55,34.25,34.35,0.15,2042.0
106/11/22,6629869.0,228445765,34.35,34.7,34.3,34.7,0.35,2904.0
106/11/23,7662588.0,264907273,34.5,34.85,34.35,34.5,-0.2,3790.0
106/11/24,26124974.0,873229549,34.4,34.75,34.35,34.55,0.05,3002.0
106/11/27,12051257.0,406727962,34.6,34.6,34.25,34.4,-0.15,2510.0
106/11/28,12572523.0,424181979,34.2,34.25,33.6,33.6,-0.8,5293.0
106/11/29,8504909.0,288239821,33.65,34.0,33.65,33.9,0.3,2695.0
106/11/30,26474022.0,890683320,33.9,33.95,33.55,33.55,-0.35,3951.0
