日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/06/01,7443634.0,202865239,27.3,27.45,27.05,27.35,0.0,1951.0
 99/06/02,6674940.0,180976180,27.15,27.35,26.85,27.0,-0.35,1975.0
 99/06/03,6524172.0,177968922,27.4,27.4,27.15,27.25,0.25,2138.0
 99/06/04,3570478.0,96920868,27.2,27.3,27.0,27.05,-0.2,998.0
 99/06/07,5787260.0,153519208,26.2,26.85,26.2,26.65,-0.4,1874.0
 99/06/08,3119275.0,83644934,26.5,27.0,26.5,26.85,0.2,1060.0
 99/06/09,6432619.0,173196035,27.15,27.15,26.75,26.8,-0.05,1565.0
 99/06/10,5372165.0,143573568,27.0,27.05,26.45,27.0,0.2,1571.0
 99/06/11,7792145.0,212565839,27.2,27.45,27.15,27.3,0.3,1856.0
 99/06/14,6931616.0,189992066,27.45,27.5,27.25,27.4,0.1,2052.0
 99/06/15,9317091.0,256284629,27.4,27.65,27.3,27.6,0.2,2457.0
 99/06/17,8958472.0,248045912,27.6,27.8,27.6,27.7,0.1,2638.0
 99/06/18,14157775.0,394618095,27.9,28.0,27.5,27.8,0.1,3262.0
 99/06/21,15464716.0,438978127,28.4,28.6,28.1,28.35,0.55,4757.0
 99/06/22,8011098.0,227449313,28.3,28.5,28.2,28.4,0.05,3043.0
 99/06/23,6579572.0,184671566,28.4,28.4,27.9,28.1,-0.3,2241.0
 99/06/24,4582524.0,128225022,28.0,28.1,27.8,28.1,0.0,1471.0
 99/06/25,6053109.0,167544506,27.8,27.8,27.6,27.7,-0.4,2064.0
 99/06/28,5385204.0,149488418,27.75,27.9,27.6,27.6,-0.1,2168.0
 99/06/29,10087372.0,282129479,27.95,28.25,27.6,27.6,0.0,3370.0
 99/06/30,8545795.0,232247541,27.1,27.3,27.0,27.3,-0.3,2689.0
