日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/02/05,20203829.0,858696954,42.5,42.9,41.35,42.6,-1.7,7313.0
103/02/06,12017608.0,521362917,42.95,43.7,42.65,43.4,0.8,5248.0
103/02/07,10692918.0,467495952,43.45,44.05,43.45,43.6,0.2,4213.0
103/02/10,10091884.0,447969669,43.8,44.7,43.75,44.3,0.7,3633.0
103/02/11,7177142.0,320653660,44.0,45.1,43.8,44.65,0.35,3563.0
103/02/12,8054847.0,365084781,45.0,45.5,44.8,45.3,0.65,3421.0
103/02/13,7165448.0,324872957,44.4,45.55,44.4,45.45,0.15,2676.0
103/02/14,13305704.0,606819230,45.65,45.75,45.35,45.75,0.3,3814.0
103/02/17,10502736.0,482517430,45.0,46.1,45.0,46.0,0.25,2854.0
103/02/18,4791323.0,220429157,45.5,46.2,45.5,46.05,0.05,1982.0
103/02/19,5216504.0,238201120,46.15,46.2,45.4,45.8,-0.25,2152.0
103/02/20,6057377.0,277777638,45.9,46.1,45.55,45.85,0.05,2593.0
103/02/21,12460559.0,579806939,46.0,46.95,45.85,46.95,1.1,4490.0
103/02/24,5576727.0,261121113,46.95,46.95,46.6,46.65,-0.3,2266.0
103/02/25,11784461.0,563396396,46.75,48.45,46.75,47.8,1.15,3840.0
103/02/26,8941562.0,426255107,47.15,48.0,47.1,47.55,-0.25,2592.0
103/02/27,7740097.0,372279806,47.45,48.35,47.35,48.3,0.75,2537.0
