日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/12/01,5308487.0,240407050,45.0,45.6,44.9,45.2,-0.25,2340.0
103/12/02,5517898.0,249313657,45.15,45.5,44.9,45.35,0.15,2451.0
103/12/03,6329521.0,285872736,45.45,45.45,44.9,45.2,-0.15,3455.0
103/12/04,7435299.0,336598563,45.0,45.7,45.0,45.15,-0.05,2724.0
103/12/05,2737144.0,124122361,45.5,45.6,45.1,45.35,0.2,1575.0
103/12/08,2316077.0,105295181,45.75,45.75,45.3,45.6,0.25,1252.0
103/12/09,6296487.0,285996702,45.7,45.7,45.05,45.25,-0.35,2197.0
103/12/10,8471237.0,379291391,45.05,45.2,44.6,44.85,-0.4,4151.0
103/12/11,11720132.0,523140166,45.0,45.0,44.5,44.5,-0.35,2734.0
103/12/12,10610835.0,470184438,44.5,44.55,44.15,44.2,-0.3,3876.0
103/12/15,11473441.0,499452568,44.05,44.05,43.25,43.45,-0.75,4444.0
103/12/16,10378256.0,452618045,43.4,44.1,43.4,43.4,-0.05,4127.0
103/12/17,19989232.0,845192075,43.3,43.3,41.55,41.55,-1.85,8562.0
103/12/18,14297740.0,599784830,41.85,42.25,41.75,42.0,0.45,7875.0
103/12/19,11834946.0,500422692,42.5,42.6,41.9,42.3,0.3,3583.0
103/12/22,10178682.0,430798315,42.1,42.7,42.1,42.45,0.15,2474.0
103/12/23,5534577.0,236891741,42.85,42.9,42.6,42.9,0.45,2584.0
103/12/24,6636330.0,285157499,43.0,43.1,42.7,42.95,0.05,3176.0
103/12/25,4366832.0,187223485,43.0,43.15,42.75,43.15,0.2,842.0
103/12/26,5465845.0,234761470,43.1,43.1,42.9,43.0,-0.15,1515.0
103/12/27,1245869.0,53502667,43.0,43.0,42.9,42.95,-0.05,448.0
103/12/29,7228871.0,314050653,43.0,43.9,43.0,43.4,0.45,2907.0
103/12/30,3357578.0,146139328,43.5,43.85,43.2,43.55,0.15,1713.0
103/12/31,6291182.0,271687218,43.45,43.6,43.0,43.4,-0.15,1787.0
