日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/02/08,34420197.0,1041408336,31.5,31.5,30.0,30.15,-1.2,9071.0
100/02/09,20918272.0,629867427,30.2,30.4,29.95,30.1,-0.05,5382.0
100/02/10,22195172.0,663326388,30.1,30.25,29.7,29.85,-0.25,5417.0
100/02/11,16834620.0,504561450,30.25,30.25,29.7,29.7,-0.15,6857.0
100/02/14,16381041.0,487786194,29.9,29.9,29.6,29.8,0.1,4704.0
100/02/15,21827091.0,652340567,29.6,30.4,29.3,30.2,0.4,4798.0
100/02/16,15232366.0,459497629,30.0,30.3,29.9,30.2,0.0,2896.0
100/02/17,9048892.0,272110974,30.2,30.2,29.8,30.05,-0.15,2712.0
100/02/18,10940781.0,331723407,30.4,30.45,30.2,30.25,0.2,2281.0
100/02/21,14919085.0,457072003,30.4,30.85,30.05,30.6,0.35,3851.0
100/02/22,15701722.0,470255960,30.1,30.2,29.8,30.0,-0.6,4064.0
100/02/23,12136271.0,361490845,29.8,30.1,29.55,29.55,-0.45,3623.0
100/02/24,13888668.0,410038761,29.95,29.95,29.3,29.35,-0.2,3390.0
100/02/25,7750979.0,228249018,29.65,29.65,29.35,29.4,0.05,2689.0
